timestamp,state,x,z,roll_deg,pitch_deg,yaw_deg,left,center,right,top,bottom,cmd_vx,cmd_vz,cmd_roll,cmd_yaw
2026-05-11 16:06:18.022018,SEARCHING,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 16:06:18.223048,SEARCHING,0.119,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 16:06:18.449517,SEARCHING,0.259,1.000,0.00,0.00,0.00,6.934,4.576,2.692,4.487,4.086,0.700,0.013,0.102,0.205
2026-05-11 16:06:18.662122,SEARCHING,0.399,1.000,0.00,0.00,2.01,7.151,4.487,2.724,4.487,3.878,0.700,0.021,0.102,0.205
2026-05-11 16:06:18.858048,SEARCHING,0.539,1.000,0.00,0.00,4.36,7.381,4.868,2.825,4.767,4.160,0.700,0.018,0.098,0.197
2026-05-11 16:06:19.072190,SEARCHING,0.678,1.000,0.00,0.00,6.61,4.086,4.767,3.051,4.767,4.237,0.700,0.016,0.037,0.075
2026-05-11 16:06:19.264923,SEARCHING,0.817,1.000,0.00,0.00,7.59,4.014,4.767,3.134,4.767,4.237,0.700,0.016,0.031,0.063
2026-05-11 16:06:19.477137,SEARCHING,0.956,1.000,0.00,0.00,8.31,4.086,4.767,3.092,4.767,4.317,0.700,0.013,0.035,0.071
2026-05-11 16:06:20.169231,SEARCHING,1.094,1.000,0.00,0.00,9.13,3.878,4.868,2.934,4.868,4.317,0.700,0.016,0.037,0.075
2026-05-11 16:06:20.207866,SEARCHING,1.232,1.000,0.00,0.00,9.99,3.878,4.868,2.934,4.868,4.317,0.700,0.016,0.037,0.075
2026-05-11 16:06:21.012336,SEARCHING,1.370,1.000,0.00,0.00,11.30,8.801,4.868,2.972,4.767,4.317,0.700,0.013,0.100,0.201
2026-05-11 16:06:21.043440,SEARCHING,1.507,1.000,0.00,0.00,13.53,8.801,4.868,2.972,4.767,4.317,0.700,0.013,0.100,0.201
2026-05-11 16:06:21.223143,SEARCHING,1.642,1.000,0.00,0.00,15.83,3.051,5.200,3.365,4.868,4.317,0.700,0.016,-0.014,-0.028
2026-05-11 16:06:21.449738,SEARCHING,1.777,1.000,0.00,0.00,15.90,2.934,5.321,3.365,4.974,4.160,0.700,0.024,-0.020,-0.039
2026-05-11 16:06:21.666491,SEARCHING,1.911,1.000,0.00,0.00,15.54,3.092,5.200,3.269,4.868,4.237,0.700,0.018,-0.008,-0.016
2026-05-11 16:06:21.860750,SEARCHING,2.046,1.000,0.00,0.00,15.85,5.720,5.085,3.365,4.974,4.400,0.700,0.016,0.055,0.110
2026-05-11 16:06:22.085068,SEARCHING,2.181,1.000,0.00,0.00,17.11,6.538,4.974,3.365,4.868,4.400,0.700,0.013,0.065,0.130
2026-05-11 16:06:22.284438,SEARCHING,2.314,1.000,0.00,0.00,18.55,6.184,5.085,3.316,4.868,4.086,0.700,0.024,0.063,0.126
2026-05-11 16:06:22.512774,SEARCHING,2.446,1.000,0.00,0.00,19.99,5.085,5.200,3.178,4.868,4.317,0.700,0.016,0.053,0.106
2026-05-11 16:06:22.719897,SEARCHING,2.577,1.000,0.00,0.00,21.10,4.317,5.085,3.269,4.868,4.400,0.700,0.013,0.033,0.067
2026-05-11 16:06:22.929994,SEARCHING,2.708,1.000,0.00,0.00,21.71,3.751,5.448,3.223,4.868,4.487,0.700,0.010,0.020,0.039
2026-05-11 16:06:23.137740,SEARCHING,2.838,1.000,0.00,0.00,22.10,3.751,5.448,3.269,4.868,4.576,0.700,0.008,0.018,0.035
2026-05-11 16:06:23.346992,SEARCHING,2.967,1.000,0.00,0.00,22.46,3.945,5.321,3.223,4.868,4.576,0.700,0.008,0.026,0.051
2026-05-11 16:06:23.552554,SEARCHING,3.096,1.000,0.00,0.00,22.97,4.086,5.321,3.269,4.868,4.400,0.700,0.013,0.028,0.055
2026-05-11 16:06:23.760078,SEARCHING,3.225,1.000,0.00,0.00,23.60,4.160,4.974,3.269,4.767,4.317,0.700,0.013,0.029,0.059
2026-05-11 16:06:23.978725,SEARCHING,3.353,1.000,0.00,0.00,24.27,4.160,4.974,3.269,4.767,4.317,0.700,0.013,0.029,0.059
2026-05-11 16:06:24.184956,SEARCHING,3.480,1.000,0.00,0.00,24.89,3.878,5.321,3.269,4.868,4.400,0.700,0.013,0.022,0.043
2026-05-11 16:06:24.395438,SEARCHING,3.607,1.000,0.00,0.00,25.45,3.878,5.581,3.223,4.868,4.400,0.700,0.013,0.024,0.047
2026-05-11 16:06:24.620287,SEARCHING,3.733,1.000,0.00,0.00,26.02,3.878,5.720,3.178,4.868,4.400,0.700,0.013,0.026,0.051
2026-05-11 16:06:24.811718,SEARCHING,3.859,1.000,0.00,0.00,26.61,3.878,5.720,3.178,4.868,4.400,0.700,0.013,0.026,0.051
2026-05-11 16:06:25.032630,SEARCHING,3.984,1.000,0.00,0.00,27.18,3.751,6.022,3.134,4.868,4.317,0.700,0.016,0.024,0.047
2026-05-11 16:06:25.265259,SEARCHING,4.108,1.000,0.00,0.00,27.70,3.691,6.184,3.134,4.868,4.160,0.700,0.021,0.022,0.043
2026-05-11 16:06:25.467555,SEARCHING,4.231,1.000,0.00,0.00,28.20,3.691,6.184,3.134,4.868,4.160,0.700,0.021,0.022,0.043
2026-05-11 16:06:25.690633,SEARCHING,4.355,1.000,0.00,0.00,28.70,3.632,6.022,3.134,4.868,4.160,0.700,0.021,0.020,0.039
2026-05-11 16:06:25.881961,SEARCHING,4.477,1.000,0.00,0.00,29.15,3.632,6.022,3.134,4.868,4.160,0.700,0.021,0.020,0.039
2026-05-11 16:06:26.099416,SEARCHING,4.599,1.000,0.00,0.00,29.60,3.632,5.720,3.134,4.868,4.767,0.700,0.003,0.020,0.039
2026-05-11 16:06:26.307217,SEARCHING,4.721,1.000,0.00,0.00,30.05,3.632,6.184,3.134,4.974,4.767,0.700,0.005,0.020,0.039
2026-05-11 16:06:26.517423,SEARCHING,4.842,1.000,0.00,0.00,30.54,3.632,6.184,3.051,4.868,6.022,0.700,-0.024,0.024,0.047
2026-05-11 16:06:26.723858,SEARCHING,4.962,1.000,0.00,0.00,31.05,3.575,6.356,3.092,4.767,4.767,0.700,0.000,0.020,0.039
2026-05-11 16:06:26.936013,SEARCHING,5.082,1.000,0.00,0.00,31.50,3.575,6.356,3.092,4.767,4.767,0.700,0.000,0.020,0.039
2026-05-11 16:06:27.146778,SEARCHING,5.171,1.000,0.00,0.00,31.83,3.575,6.356,3.092,4.767,4.767,0.700,0.000,0.020,0.039
2026-05-11 16:06:27.350860,SEARCHING,5.319,1.000,0.00,0.00,32.37,3.467,6.184,3.092,4.767,4.487,0.700,0.008,0.016,0.031
