timestamp,state,x,y,z,roll_deg,pitch_deg,yaw_deg,dist_left,dist_center,dist_right,dist_top,dist_bottom,dtof_alert,collision_type,best_dir,max_space,cmd_vx,cmd_vz,cmd_yaw,lap,total_hits
01:16:27.491,INSPECTING,9.551,0.166,0.915,-3.06,0.08,41.84,1.552,1.076,3.531,1.176,5.815,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-0.882,0,1
01:16:27.729,INSPECTING,9.542,0.166,0.915,-2.98,0.08,35.25,1.552,1.076,3.531,1.176,5.815,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-0.972,0,1
01:16:27.976,INSPECTING,9.534,0.168,0.915,-2.85,0.09,28.60,1.552,1.076,3.531,1.176,5.815,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-0.993,0,1
01:16:28.264,INSPECTING,9.525,0.171,0.915,-2.74,0.11,22.19,4.087,3.753,5.471,1.555,7.070,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-0.998,0,1
01:16:28.515,INSPECTING,9.516,0.175,0.915,-2.67,0.11,16.00,4.087,3.753,5.471,1.555,7.070,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-1.000,0,1
01:16:28.774,INSPECTING,9.507,0.181,0.915,-2.60,0.11,10.01,4.087,3.753,5.471,1.555,7.070,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-1.000,0,1
01:16:29.039,INSPECTING,9.499,0.186,0.915,-2.52,0.12,4.19,4.087,3.753,5.471,1.555,7.070,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-1.000,0,1
01:16:29.262,INSPECTING,9.491,0.193,0.915,-2.45,0.13,-1.49,4.087,3.753,5.471,1.555,7.070,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-1.000,0,1
01:16:29.509,INSPECTING,9.484,0.200,0.914,-2.38,0.13,-7.07,3.058,2.825,3.939,4.089,5.066,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-1.000,0,1
01:16:29.737,INSPECTING,9.477,0.208,0.914,-2.29,0.18,-12.51,2.360,4.978,2.873,5.862,6.546,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-1.000,0,1
01:16:29.963,INSPECTING,9.471,0.217,0.914,-2.25,0.15,-17.87,4.652,3.606,2.130,7.103,4.702,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-1.000,0,1
01:16:30.199,INSPECTING,9.466,0.226,0.914,-2.20,0.15,-23.15,6.256,2.635,1.600,5.081,3.401,0,WALL,INSPECT_SW_L_HI,0.000,0.000,0.000,-1.000,0,1
01:16:30.445,INSPECTING,9.463,0.231,0.914,-2.17,0.15,-24.91,8.166,1.478,0.975,2.681,1.854,0,WALL,INSPECT_RY_HI_1,0.000,0.000,0.000,0.510,0,1
01:16:30.695,INSPECTING,9.463,0.231,0.914,-2.17,0.15,-16.98,6.271,0.911,0.674,1.502,1.096,0,WALL,INSPECT_RY_HI_1,0.000,0.000,0.000,0.882,0,1
01:16:30.922,INSPECTING,9.463,0.231,0.914,-2.16,0.15,-6.37,7.390,0.987,0.581,1.192,1.120,0,WALL,INSPECT_RY_HI_1,0.000,0.000,0.000,0.972,0,1
01:16:33.160,INSPECTING,9.463,0.231,0.914,-2.16,0.15,4.88,5.282,0.911,3.407,1.053,3.784,0,WALL,INSPECT_RY_HI_1,0.000,0.000,0.000,0.993,0,1
01:16:33.420,INSPECTING,9.463,0.231,0.914,-2.15,0.15,16.29,5.282,0.911,3.407,1.053,3.784,0,WALL,INSPECT_RY_HI_1,0.000,0.000,0.000,0.998,0,1
01:16:33.689,INSPECTING,9.463,0.231,0.914,-2.15,0.15,27.74,5.282,0.911,3.407,1.053,3.784,0,WALL,INSPECT_RY_HI_1,0.000,0.000,0.000,1.000,0,1
01:16:33.945,INSPECTING,9.463,0.231,0.914,-2.14,0.15,39.19,5.282,0.911,3.407,1.053,3.784,0,WALL,INSPECT_RY_HI_1,0.000,0.000,0.000,1.000,0,1
01:16:34.214,INSPECTING,9.463,0.231,0.914,-2.14,0.15,47.44,5.282,0.911,3.407,1.053,3.784,0,WALL,INSPECT_SW_R_HI,0.000,0.000,0.000,0.510,0,1
01:16:34.497,INSPECTING,9.463,0.231,0.914,-2.14,0.15,55.37,5.282,0.911,3.407,1.053,3.784,0,WALL,INSPECT_SW_R_HI,0.000,0.000,0.000,0.882,0,1
01:16:34.750,INSPECTING,9.464,0.223,0.914,-2.31,0.41,61.07,5.282,0.911,3.407,1.053,3.784,0,WALL,INSPECT_SW_R_HI,0.000,0.000,0.000,0.972,0,1
01:16:35.019,INSPECTING,9.464,0.214,0.914,-2.45,0.68,66.36,5.282,0.911,3.407,1.053,3.784,0,WALL,INSPECT_SW_R_HI,0.000,0.000,0.000,0.993,0,1
01:16:35.253,INSPECTING,9.465,0.206,0.915,-2.84,1.21,72.78,5.282,0.911,3.407,1.053,3.784,0,WALL,INSPECT_SW_R_HI,0.000,0.000,0.000,0.998,0,1
01:16:35.515,INSPECTING,9.465,0.206,0.915,-2.84,1.21,84.23,5.282,0.911,3.407,1.053,3.784,0,WALL,INSPECT_SW_R_HI,0.000,0.000,0.000,1.000,0,1
01:16:35.776,INSPECTING,9.465,0.206,0.915,-2.83,1.21,95.68,5.282,0.911,3.407,1.053,3.784,0,WALL,INSPECT_SW_R_HI,0.000,0.000,0.000,1.000,0,1
01:16:36.034,INSPECTING,9.465,0.206,0.915,-2.82,1.21,107.14,4.163,0.939,2.609,1.239,3.107,0,WALL,INSPECT_SW_R_HI,0.000,0.000,0.000,1.000,0,1
01:16:36.281,INSPECTING,9.465,0.206,0.915,-2.82,1.20,118.60,4.163,0.939,2.609,1.239,3.107,0,WALL,INSPECT_SW_R_HI,0.000,0.000,0.000,1.000,0,1
01:16:36.550,INSPECTING,9.465,0.206,0.915,-2.81,1.20,130.06,4.163,0.939,2.609,1.239,3.107,0,WALL,INSPECT_SW_R_HI,0.000,0.000,0.000,0.700,0,1
01:16:36.792,INSPECTING,9.465,0.206,0.915,-2.81,1.20,126.48,4.163,0.939,2.609,1.239,3.107,0,WALL,INSPECT_RY_HI_2,0.000,0.000,0.000,-0.760,0,1
01:16:37.029,INSPECTING,9.465,0.206,0.915,-2.81,1.20,116.75,3.613,1.209,2.156,1.419,2.623,0,WALL,INSPECT_RY_HI_2,0.000,0.000,0.000,-0.942,0,1
01:16:37.286,INSPECTING,9.465,0.206,0.915,-2.80,1.20,105.71,3.613,1.209,2.156,1.419,2.623,0,WALL,INSPECT_RY_HI_2,0.000,0.000,0.000,-0.986,0,1
01:16:37.525,INSPECTING,9.465,0.206,0.915,-2.80,1.19,94.35,3.613,1.209,2.156,1.419,2.623,0,WALL,INSPECT_RY_HI_2,0.000,0.000,0.000,-0.997,0,1
01:16:37.793,INSPECTING,9.465,0.206,0.915,-2.79,1.19,82.91,2.980,1.144,1.733,1.493,2.284,0,WALL,INSPECT_RY_HI_2,0.000,0.000,0.000,-0.999,0,1
01:16:38.012,INSPECTING,9.465,0.206,0.915,-2.79,1.19,74.32,2.980,1.144,1.733,1.493,2.284,0,WALL,INSPECT_RY_HI_2,0.000,0.000,0.000,-1.000,0,1
01:16:38.266,INSPECTING,9.465,0.206,0.915,-2.78,1.19,60.00,2.980,1.144,1.733,1.493,2.284,0,WALL,INSPECT_RY_HI_2,0.000,0.000,0.000,-1.000,0,1
01:16:38.493,INSPECTING,9.465,0.206,0.915,-2.77,1.18,48.54,2.980,1.144,1.733,1.493,2.284,0,WALL,INSPECT_RY_HI_2,0.000,0.000,0.000,-1.000,0,1
01:16:38.723,INSPECTING,9.555,0.163,0.912,-2.86,0.37,43.59,2.980,1.144,1.733,1.493,2.284,0,WALL,INSPECT_GO_MID,0.000,0.000,-0.255,0.000,0,1
01:16:39.009,INSPECTING,9.556,0.163,0.847,-2.62,-0.09,44.82,2.980,1.144,1.733,1.493,2.284,0,WALL,INSPECT_GO_MID,0.000,0.000,-0.441,0.000,0,1
01:16:39.300,INSPECTING,9.556,0.164,0.753,-2.22,-0.78,45.84,2.301,1.023,1.322,1.264,2.012,0,WALL,INSPECT_GO_MID,0.000,0.000,-0.486,0.000,0,1
01:16:39.548,INSPECTING,9.557,0.165,0.657,-1.83,-0.38,46.64,2.301,1.023,1.322,1.264,2.012,0,WALL,INSPECT_GO_MID,0.000,0.000,-0.497,0.000,0,1
01:16:39.769,INSPECTING,9.557,0.165,0.558,-1.49,-0.13,47.26,2.301,1.023,1.322,1.264,2.012,0,WALL,INSPECT_GO_MID,0.000,0.000,-0.499,0.000,0,1
01:16:40.018,INSPECTING,9.557,0.165,0.457,-1.15,-0.09,47.78,2.301,1.023,1.322,1.264,2.012,0,WALL,INSPECT_GO_MID,0.000,0.000,-0.500,0.000,0,1
01:16:40.291,INSPECTING,9.557,0.166,0.357,-0.85,-0.09,48.21,2.245,1.144,3.925,1.122,1.826,0,WALL,INSPECT_GO_MID,0.000,0.000,-0.500,0.000,0,1
01:16:40.532,INSPECTING,9.558,0.166,0.258,-0.56,-0.14,48.58,2.245,1.144,3.925,1.122,1.826,0,WALL,INSPECT_GO_MID,0.000,0.000,-0.500,0.000,0,1
01:16:40.783,INSPECTING,9.558,0.166,0.235,0.00,-0.01,49.03,2.245,1.144,3.925,1.122,1.826,0,WALL,INSPECT_GO_MID,0.000,0.000,-0.500,0.000,0,1
01:16:41.090,INSPECTING,9.558,0.173,0.053,1.34,-0.29,50.23,2.245,1.144,3.925,1.122,1.826,0,WALL,INSPECT_GO_MID,0.000,0.000,-0.350,0.000,0,1
01:16:41.400,INSPECTING,9.557,0.166,0.035,-0.00,0.00,50.24,2.345,1.243,5.748,1.230,1.725,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-0.760,0,1
01:16:41.697,INSPECTING,9.557,0.166,0.035,-0.00,0.00,50.38,2.345,1.243,5.748,1.230,1.725,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-0.942,0,1
01:16:41.989,INSPECTING,9.556,0.166,0.035,-0.00,0.00,50.52,2.345,1.243,5.748,1.230,1.725,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-0.986,0,1
01:16:42.288,INSPECTING,9.556,0.167,0.035,-0.00,0.00,50.66,2.415,1.315,7.023,1.304,1.652,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-0.997,0,1
01:16:42.588,INSPECTING,9.556,0.167,0.035,-0.00,0.00,50.80,2.469,1.396,8.541,1.392,3.252,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-0.999,0,1
01:16:42.920,INSPECTING,9.555,0.167,0.035,-0.00,0.00,50.94,2.461,1.422,8.979,1.419,5.276,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-1.000,0,1
01:16:43.227,INSPECTING,9.555,0.167,0.035,-0.00,0.00,51.07,2.502,1.440,9.285,1.436,4.140,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-1.000,0,1
01:16:43.537,INSPECTING,9.555,0.168,0.035,-0.00,0.00,51.21,2.508,1.460,9.650,1.458,4.571,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-1.000,0,1
01:16:43.891,INSPECTING,9.555,0.168,0.035,-0.00,0.00,51.35,2.544,1.454,9.828,1.470,2.994,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-1.000,0,1
01:16:44.178,INSPECTING,9.554,0.168,0.035,-0.00,0.00,51.49,2.544,1.454,9.828,1.470,2.994,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-1.000,0,1
01:16:44.490,INSPECTING,9.554,0.169,0.035,-0.00,0.00,51.62,2.499,1.461,9.880,1.474,5.096,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-1.000,0,1
01:16:44.801,INSPECTING,9.554,0.169,0.035,-0.00,0.00,51.76,2.523,1.467,9.916,1.475,4.012,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-1.000,0,1
01:16:45.129,INSPECTING,9.553,0.173,0.059,-1.35,-0.80,51.62,2.513,1.474,9.959,1.478,4.509,0,WALL,INSPECT_SW_L_MID,0.000,0.000,0.000,-0.700,0,1
01:16:45.470,INSPECTING,9.529,0.190,0.050,-1.60,1.79,52.55,2.496,1.476,9.971,1.478,6.156,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-0.760,0,1
01:16:45.781,INSPECTING,9.516,0.204,0.040,2.87,11.03,53.24,2.509,1.474,9.986,1.479,8.116,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-0.942,0,1
01:16:46.121,INSPECTING,9.479,0.233,0.010,10.97,5.10,58.52,2.514,1.462,8.019,1.458,7.288,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-0.986,0,1
01:16:46.471,INSPECTING,9.456,0.244,0.063,-1.47,-0.97,54.93,2.388,1.313,6.515,1.321,3.922,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-0.997,0,1
01:16:46.784,INSPECTING,9.456,0.245,0.062,-1.54,-0.95,54.47,1.936,1.112,5.503,1.379,2.390,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-0.999,0,1
01:16:47.074,INSPECTING,9.454,0.245,-0.035,-0.04,0.01,55.14,2.134,1.225,6.852,1.409,2.121,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-1.000,0,1
01:16:47.387,INSPECTING,9.529,0.183,0.066,0.03,0.06,54.54,2.134,1.225,6.852,1.409,2.121,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-1.000,0,1
01:16:47.718,INSPECTING,9.529,0.183,0.066,0.03,0.07,54.68,2.363,1.335,6.651,1.438,4.351,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-1.000,0,1
01:16:48.046,INSPECTING,9.529,0.185,-0.035,-0.49,-0.12,54.61,2.438,1.379,7.656,1.448,3.488,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-1.000,0,1
01:16:48.385,INSPECTING,9.557,0.174,0.014,5.26,8.24,57.71,2.798,1.444,9.196,1.442,3.958,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-1.000,0,1
01:16:48.797,INSPECTING,9.548,0.167,-0.035,-0.02,0.04,53.43,2.117,1.192,9.437,1.423,5.771,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-1.000,0,1
01:16:49.113,INSPECTING,9.544,0.179,0.064,-0.93,-0.81,52.82,2.302,1.336,9.724,1.439,5.371,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-1.000,0,1
01:16:49.439,INSPECTING,9.528,0.191,0.056,-0.69,1.70,52.16,2.529,1.404,9.865,1.442,3.388,0,WALL,INSPECT_RY_MID_1,0.000,0.000,0.000,-0.700,0,1
01:16:49.785,INSPECTING,9.503,0.209,-0.035,-0.99,0.02,53.20,2.663,1.429,7.299,1.449,2.815,0,WALL,INSPECT_SW_R_MID,0.000,0.000,0.000,0.760,0,1
01:16:50.103,INSPECTING,9.550,0.172,0.053,-1.16,1.76,52.53,2.591,1.443,5.286,1.383,2.413,0,WALL,INSPECT_SW_R_MID,0.000,0.000,0.000,0.942,0,1
01:16:50.436,INSPECTING,9.536,0.187,0.061,-1.26,-0.76,51.78,2.731,1.466,7.690,1.437,1.937,0,WALL,INSPECT_SW_R_MID,0.000,0.000,0.000,0.986,0,1
01:16:50.780,INSPECTING,9.546,0.185,0.039,7.83,2.71,53.15,2.615,1.463,6.853,1.447,4.255,0,WALL,INSPECT_SW_R_MID,0.000,0.000,0.000,0.997,0,1
01:16:51.092,INSPECTING,9.556,0.179,0.052,-3.91,-8.31,50.60,3.103,1.467,8.458,1.430,7.185,0,WALL,INSPECT_SW_R_MID,0.000,0.000,0.000,0.999,0,1
01:16:51.430,INSPECTING,9.558,0.167,-0.035,0.00,0.00,50.49,2.730,1.475,9.471,1.453,4.684,0,WALL,INSPECT_SW_R_MID,0.000,0.000,0.000,1.000,0,1
01:16:51.772,INSPECTING,9.556,0.169,0.066,0.04,0.06,50.34,2.608,1.472,9.741,1.464,4.840,0,WALL,INSPECT_SW_R_MID,0.000,0.000,0.000,1.000,0,1
