timestamp,state,x,y,z,roll_deg,pitch_deg,yaw_deg,dist_left,dist_center,dist_right,dist_top,dist_bottom,dtof_alert,collision_event,best_dir,max_space,cmd_vx,cmd_vz,cmd_yaw
22:59:43.965,SEARCHING,0.024,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,0,SEARCHING,0.000,0.526,0.000,0.000
22:59:44.168,SEARCHING,0.144,-0.000,1.000,0.00,0.00,-0.01,2.527,5.731,3.623,5.647,3.141,0,0,SEARCHING,0.000,0.734,0.051,-0.031
22:59:44.370,SEARCHING,0.236,-0.000,1.020,0.00,0.00,-0.69,1.135,4.844,2.464,4.807,2.641,0,0,SEARCHING,0.000,0.784,0.176,-0.218
22:59:44.569,SEARCHING,0.331,-0.003,1.057,0.00,0.00,-2.88,0.913,4.339,2.215,4.335,2.896,0,0,SEARCHING,0.000,0.796,0.168,-0.413
22:59:44.770,SEARCHING,0.426,-0.010,1.087,0.00,0.00,-6.11,0.832,3.745,2.050,3.728,3.021,0,0,SEARCHING,0.000,0.799,0.109,-0.519
22:59:44.971,SEARCHING,0.521,-0.023,1.106,0.00,0.00,-9.90,4.541,3.153,1.881,3.150,2.892,0,0,SEARCHING,0.000,0.800,0.053,-0.322
22:59:45.172,SEARCHING,0.616,-0.040,1.113,0.00,0.00,-10.14,6.317,2.873,1.775,2.874,2.842,0,0,SEARCHING,0.000,0.800,0.013,0.154
22:59:45.373,SEARCHING,0.742,-0.060,1.114,0.00,0.00,-8.04,6.410,2.898,1.753,2.891,2.868,0,0,SEARCHING,0.000,0.800,0.003,0.289
22:59:45.573,SEARCHING,0.901,-0.079,1.114,0.00,0.00,-4.61,5.877,3.145,1.804,3.164,2.978,0,0,SEARCHING,0.000,0.800,0.001,0.312
22:59:45.774,SEARCHING,1.061,-0.087,1.114,0.00,0.00,-1.07,5.291,3.509,1.859,3.548,3.082,0,0,SEARCHING,0.000,0.800,0.016,0.296
22:59:45.975,SEARCHING,1.157,-0.087,1.120,0.00,0.00,0.86,4.835,3.978,1.974,3.960,3.056,0,0,SEARCHING,0.000,0.800,0.062,0.261
22:59:46.175,SEARCHING,1.253,-0.085,1.133,0.00,0.00,2.56,4.636,4.265,2.024,4.205,3.161,0,0,SEARCHING,0.000,0.800,0.076,0.235
22:59:46.380,SEARCHING,1.349,-0.079,1.151,0.00,0.00,4.13,4.382,5.226,2.123,5.395,3.298,0,0,SEARCHING,0.000,0.800,0.117,0.215
22:59:46.580,SEARCHING,1.444,-0.071,1.177,0.00,0.00,5.51,4.120,5.706,2.203,5.812,3.488,0,0,SEARCHING,0.000,0.800,0.144,0.186
22:59:46.780,SEARCHING,1.540,-0.061,1.205,0.00,0.00,6.72,3.939,5.704,2.252,5.797,3.348,0,0,SEARCHING,0.000,0.800,0.142,0.165
22:59:46.982,SEARCHING,1.635,-0.049,1.234,0.00,0.00,7.79,3.828,5.687,2.333,5.744,3.445,0,0,SEARCHING,0.000,0.800,0.136,0.145
22:59:47.181,SEARCHING,1.730,-0.036,1.259,0.00,0.00,8.72,3.694,5.561,2.469,5.631,4.017,0,0,SEARCHING,0.000,0.800,0.098,0.123
22:59:47.383,SEARCHING,1.825,-0.021,1.277,0.00,0.00,9.50,3.602,5.511,2.551,5.587,4.082,0,0,SEARCHING,0.000,0.800,0.083,0.103
22:59:47.583,SEARCHING,1.919,-0.004,1.293,0.00,0.00,10.17,3.542,5.616,2.601,5.582,3.833,0,0,SEARCHING,0.000,0.800,0.087,0.090
22:59:47.783,SEARCHING,2.014,0.013,1.311,0.00,0.00,10.74,3.427,5.679,2.693,5.477,3.629,0,0,SEARCHING,0.000,0.800,0.097,0.075
22:59:47.984,SEARCHING,2.108,0.031,1.330,0.00,0.00,11.21,3.369,5.656,2.754,5.451,3.974,0,0,SEARCHING,0.000,0.800,0.090,0.061
22:59:48.184,SEARCHING,2.202,0.050,1.348,0.00,0.00,11.60,3.360,5.680,2.826,5.365,3.734,0,0,SEARCHING,0.000,0.800,0.089,0.050
22:59:48.385,SEARCHING,2.296,0.070,1.366,0.00,0.00,11.92,3.288,5.659,2.861,5.300,3.875,0,0,SEARCHING,0.000,0.800,0.092,0.042
