timestamp,state,x,z,roll_deg,pitch_deg,yaw_deg,left,center,right,top,bottom,cmd_vx,cmd_vz,cmd_roll,cmd_yaw
2026-05-11 15:13:55.044901,SEARCHING,0.000,0.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 15:13:56.220372,SEARCHING,0.042,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 15:13:56.420352,SEARCHING,0.182,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 15:13:56.657509,SEARCHING,0.322,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 15:13:56.878935,SEARCHING,0.462,1.000,0.00,0.00,-1.92,0.854,4.767,4.237,4.868,2.434,0.700,0.123,-0.421,-0.842
2026-05-11 15:13:57.085695,SEARCHING,0.601,1.000,0.00,0.00,-10.29,3.092,7.151,1.973,6.022,2.487,0.700,0.142,0.083,0.165
2026-05-11 15:13:57.297175,SEARCHING,0.739,1.000,0.00,0.00,-9.89,3.575,5.200,1.670,5.200,2.487,0.700,0.126,0.144,0.287
2026-05-11 15:13:57.497295,SEARCHING,0.877,1.000,0.00,0.00,-6.63,3.520,5.448,1.682,5.321,2.384,0.700,0.139,0.140,0.279
2026-05-11 15:13:57.714588,SEARCHING,1.016,1.000,0.00,0.00,-3.60,3.134,6.538,1.733,6.022,2.222,0.700,0.170,0.116,0.232
2026-05-11 15:13:57.935812,SEARCHING,1.156,1.000,0.00,0.00,-0.94,3.134,6.538,1.733,6.022,2.222,0.700,0.170,0.116,0.232
2026-05-11 15:13:58.137118,SEARCHING,1.296,1.000,0.00,0.00,1.72,2.630,6.022,3.751,5.581,2.384,0.700,0.144,-0.051,-0.102
2026-05-11 15:13:58.356932,SEARCHING,1.436,1.000,0.00,0.00,1.32,2.630,6.022,3.751,5.581,2.384,0.700,0.144,-0.051,-0.102
2026-05-11 15:13:58.576637,SEARCHING,1.576,1.000,0.00,0.00,0.14,2.630,6.022,3.751,5.581,2.384,0.700,0.144,-0.051,-0.102
2026-05-11 15:13:58.786166,SEARCHING,1.716,1.000,0.00,0.00,-1.14,2.460,6.730,3.751,5.720,2.487,0.700,0.136,-0.063,-0.126
2026-05-11 15:13:58.987754,SEARCHING,1.856,1.000,0.00,0.00,-2.58,2.460,6.730,3.751,5.720,2.487,0.700,0.136,-0.063,-0.126
2026-05-11 15:13:59.182655,SEARCHING,1.996,1.000,0.00,0.00,-3.91,2.542,6.730,3.467,6.022,2.460,0.700,0.144,-0.047,-0.094
2026-05-11 15:13:59.404891,SEARCHING,2.136,1.000,0.00,0.00,-4.99,2.542,6.730,3.467,6.022,2.460,0.700,0.144,-0.047,-0.094
2026-05-11 15:13:59.627156,SEARCHING,2.275,1.000,0.00,0.00,-5.98,2.600,6.184,3.223,6.022,2.460,0.700,0.144,-0.033,-0.067
2026-05-11 15:13:59.821511,SEARCHING,2.414,1.000,0.00,0.00,-6.75,2.630,5.867,3.011,5.867,2.409,0.700,0.147,-0.022,-0.043
2026-05-11 15:14:00.035319,SEARCHING,2.553,1.000,0.00,0.00,-7.30,2.661,5.720,2.934,5.720,2.434,0.700,0.142,-0.016,-0.031
2026-05-11 15:14:00.254347,SEARCHING,2.692,1.000,0.00,0.00,-7.68,2.630,5.581,2.860,5.448,2.434,0.700,0.136,-0.014,-0.028
2026-05-11 15:14:00.469934,SEARCHING,2.830,1.000,0.00,0.00,-7.98,2.630,5.321,2.790,5.321,2.542,0.700,0.123,-0.010,-0.020
2026-05-11 15:14:00.675546,SEARCHING,2.969,1.000,0.00,0.00,-8.22,2.571,5.200,2.757,5.200,2.460,0.700,0.128,-0.012,-0.024
2026-05-11 15:14:00.879993,SEARCHING,3.108,1.000,0.00,0.00,-8.49,2.571,5.200,2.757,5.200,2.460,0.700,0.128,-0.012,-0.024
