timestamp,state,x,z,roll_deg,pitch_deg,yaw_deg,left,center,right,top,bottom,cmd_vx,cmd_vz,cmd_roll,cmd_yaw
2026-05-10 20:19:17.250217,SEARCHING,0.000,0.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-10 20:19:18.426835,SEARCHING,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-10 20:19:18.627730,SEARCHING,0.105,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-10 20:19:18.841464,SEARCHING,0.245,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-10 20:19:19.068205,SEARCHING,0.385,1.000,0.00,0.00,0.00,2.790,4.974,0.957,4.868,2.460,0.700,0.121,0.309,0.618
2026-05-10 20:19:19.293784,SEARCHING,0.525,1.000,0.00,0.00,4.70,2.790,4.868,0.923,4.868,2.434,0.700,0.123,0.326,0.653
2026-05-10 20:19:19.512325,SEARCHING,0.663,1.000,0.00,0.00,12.18,2.790,4.868,0.923,4.868,2.434,0.700,0.123,0.326,0.653
2026-05-10 20:19:19.735494,SEARCHING,0.798,1.000,0.00,0.00,17.07,1.816,6.184,3.691,5.867,2.359,0.700,0.152,-0.126,-0.252
2026-05-10 20:19:19.946269,SEARCHING,0.933,1.000,0.00,0.00,14.19,1.816,6.184,3.691,5.867,2.359,0.700,0.152,-0.126,-0.252
2026-05-10 20:19:20.958151,SEARCHING,1.070,1.000,0.00,0.00,11.30,1.816,6.184,3.691,5.867,2.359,0.700,0.152,-0.126,-0.252
2026-05-10 20:19:21.004964,SEARCHING,1.207,1.000,0.00,0.00,8.42,1.816,6.184,3.691,5.867,2.359,0.700,0.152,-0.126,-0.252
2026-05-10 20:19:22.645050,SEARCHING,1.381,1.000,0.00,0.00,4.81,1.816,6.184,3.691,5.867,2.359,0.700,0.152,-0.126,-0.252
2026-05-10 20:19:22.841116,SEARCHING,1.486,1.000,0.00,0.00,2.65,1.816,6.184,3.691,5.867,2.359,0.700,0.152,-0.126,-0.252
2026-05-10 20:19:23.049332,SEARCHING,1.626,1.000,0.00,0.00,-0.23,1.816,6.184,3.691,5.867,2.359,0.700,0.152,-0.126,-0.252
2026-05-10 20:19:23.258623,SEARCHING,1.766,1.000,0.00,0.00,-3.12,1.816,6.184,3.691,5.867,2.359,0.700,0.152,-0.126,-0.252
2026-05-10 20:19:23.462683,SEARCHING,1.905,1.000,0.00,0.00,-6.00,1.816,6.184,3.691,5.867,2.359,0.700,0.152,-0.126,-0.252
2026-05-10 20:19:23.672920,SEARCHING,2.044,1.000,0.00,0.00,-8.89,1.816,6.184,3.691,5.867,2.359,0.700,0.152,-0.126,-0.252
2026-05-10 20:19:23.877202,SEARCHING,2.182,1.000,0.00,0.00,-11.77,1.816,6.184,3.691,5.867,2.359,0.700,0.152,-0.126,-0.252
2026-05-10 20:19:24.085016,SEARCHING,2.352,1.000,0.00,0.00,-12.63,4.237,2.896,2.043,2.934,2.434,0.700,0.042,0.114,0.228
2026-05-10 20:19:24.288847,SEARCHING,2.490,1.000,0.00,0.00,-9.99,3.945,2.692,1.907,2.692,2.434,0.700,0.024,0.122,0.244
2026-05-10 20:19:24.501191,SEARCHING,2.628,1.000,0.00,0.00,-7.21,3.945,2.692,1.907,2.692,2.434,0.700,0.024,0.122,0.244
2026-05-10 20:19:24.697309,SEARCHING,2.732,1.000,0.00,0.00,-5.12,4.237,2.825,1.907,2.860,2.222,0.700,0.060,0.130,0.260
2026-05-10 20:19:24.921354,SEARCHING,2.872,1.000,0.00,0.00,-2.20,4.237,2.825,1.923,2.790,2.409,0.700,0.034,0.128,0.256
