timestamp,state,x,y,z,roll_deg,pitch_deg,yaw_deg,dist_left,dist_center,dist_right,dist_top,dist_bottom,dtof_alert,collision_event,best_dir,max_space,cmd_vx,cmd_vz,cmd_yaw
22:46:59.868,SEARCHING,0.000,0.000,0.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,0,SEARCHING,0.000,0.526,0.000,0.000
22:47:01.254,SEARCHING,0.056,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,0,SEARCHING,0.000,0.734,0.000,0.000
22:47:01.456,SEARCHING,0.208,0.000,1.000,0.00,0.00,0.02,4.503,6.458,3.279,6.501,4.622,0,0,SEARCHING,0.000,0.784,0.023,0.022
22:47:01.657,SEARCHING,0.335,0.001,1.007,0.00,0.00,0.71,2.952,5.376,1.305,5.381,3.786,0,0,SEARCHING,0.000,0.796,0.059,0.184
22:47:01.858,SEARCHING,0.462,0.004,1.020,0.00,0.00,2.14,2.650,4.855,5.158,4.870,3.845,0,0,SEARCHING,0.000,0.799,0.078,0.011
22:47:02.058,SEARCHING,0.590,0.008,1.037,0.00,0.00,1.48,2.546,4.670,5.961,4.677,3.408,0,0,SEARCHING,0.000,0.800,0.094,-0.128
22:47:02.259,SEARCHING,0.718,0.010,1.054,0.00,0.00,0.08,2.547,4.889,5.850,4.923,3.182,0,0,SEARCHING,0.000,0.800,0.093,-0.167
22:47:02.459,SEARCHING,0.846,0.009,1.075,0.00,0.00,-1.49,2.546,5.164,5.474,5.170,3.679,0,0,SEARCHING,0.000,0.800,0.112,-0.170
22:47:02.661,SEARCHING,0.974,0.004,1.096,0.00,0.00,-3.01,2.585,5.770,5.080,5.714,3.453,0,0,SEARCHING,0.000,0.800,0.109,-0.160
22:47:02.861,SEARCHING,1.102,-0.004,1.120,0.00,0.00,-4.42,2.616,6.368,4.744,5.944,3.630,0,0,SEARCHING,0.000,0.800,0.135,-0.147
22:47:03.062,SEARCHING,1.229,-0.015,1.146,0.00,0.00,-5.71,2.677,6.812,4.516,5.876,3.348,0,0,SEARCHING,0.000,0.800,0.131,-0.132
22:47:03.262,SEARCHING,1.357,-0.029,1.172,0.00,0.00,-6.86,2.683,6.942,4.331,5.803,4.657,0,0,SEARCHING,0.000,0.800,0.092,-0.120
22:47:03.464,SEARCHING,1.484,-0.045,1.188,0.00,0.00,-7.91,2.823,7.111,4.171,5.794,4.106,0,0,SEARCHING,0.000,0.800,0.075,-0.106
22:47:03.664,SEARCHING,1.610,-0.064,1.204,0.00,0.00,-8.80,3.091,7.013,3.975,5.729,5.767,0,0,SEARCHING,0.000,0.800,0.056,-0.081
