timestamp,state,x,y,z,roll_deg,pitch_deg,yaw_deg,dist_left,dist_center,dist_right,dist_top,dist_bottom,dtof_alert,collision_event,best_dir,max_space,cmd_vx,cmd_vz,cmd_yaw
19:51:48.271,SEARCHING,0.000,0.000,1.000,0.00,0.00,0.00,1.150,1.116,2.384,1.111,1.116,0,0,SEARCHING,1.111,0.357,-0.010,-0.450
19:51:48.472,SEARCHING,0.039,-0.001,1.000,0.00,0.00,-2.84,1.074,1.079,2.243,1.069,1.074,0,0,SEARCHING,1.069,0.345,-0.010,-0.485
19:51:48.672,SEARCHING,0.108,-0.007,1.000,0.00,0.00,-8.26,0.974,1.144,2.007,1.133,1.138,0,0,SEARCHING,0.974,0.366,-0.010,-0.529
19:51:48.874,SEARCHING,0.197,-0.026,1.000,0.00,0.00,-15.77,0.870,2.630,1.774,2.661,2.487,0,0,SEARCHING,0.870,0.800,0.058,-0.586
19:51:49.066,SEARCHING,0.296,-0.058,1.000,0.00,0.00,-20.76,0.867,2.243,1.578,2.243,2.243,0,0,SEARCHING,0.867,0.718,0.000,-0.520
19:51:49.274,SEARCHING,0.460,-0.133,1.000,0.00,0.00,-27.63,2.661,1.891,1.378,1.891,1.891,0,0,SEARCHING,1.378,0.605,0.000,0.350
19:51:49.472,SEARCHING,0.543,-0.174,1.000,0.00,0.00,-24.63,2.661,1.876,1.346,1.860,1.876,0,0,SEARCHING,1.346,0.600,-0.010,0.367
19:51:49.673,SEARCHING,0.652,-0.220,1.000,0.00,0.00,-20.49,2.825,1.939,1.346,1.923,1.939,0,0,SEARCHING,1.346,0.621,-0.010,0.389
19:51:49.877,SEARCHING,0.769,-0.259,1.000,0.00,0.00,-16.07,3.051,1.939,1.362,1.939,1.956,0,0,SEARCHING,1.362,0.621,-0.010,0.406
19:51:50.078,SEARCHING,0.890,-0.289,1.000,0.00,0.00,-11.45,3.316,2.061,1.412,2.025,2.043,0,0,SEARCHING,1.412,0.660,-0.010,0.406
19:51:50.279,SEARCHING,1.018,-0.310,1.000,0.00,0.00,-6.77,3.365,2.138,1.467,2.119,2.119,0,0,SEARCHING,1.467,0.684,0.000,0.385
19:51:50.479,SEARCHING,1.189,-0.323,1.000,0.00,0.00,-1.24,3.575,2.288,1.505,2.335,2.288,0,0,SEARCHING,1.505,0.732,0.019,0.385
19:51:50.684,SEARCHING,1.298,-0.322,1.000,0.00,0.00,2.09,3.945,2.600,1.536,2.542,2.434,0,0,SEARCHING,1.536,0.800,0.038,0.398
19:51:50.886,SEARCHING,1.493,-0.306,1.000,0.00,0.00,7.74,4.400,2.790,1.611,2.790,2.460,0,0,SEARCHING,1.611,0.800,0.106,0.393
19:51:51.075,SEARCHING,1.611,-0.287,1.000,0.00,0.00,11.09,6.730,2.724,1.682,2.724,2.460,0,0,SEARCHING,1.682,0.800,0.087,0.446
19:51:51.287,SEARCHING,1.767,-0.250,1.000,0.00,0.00,16.13,7.151,2.934,1.956,2.934,2.487,0,0,SEARCHING,1.956,0.800,0.135,0.371
19:51:51.488,SEARCHING,1.919,-0.200,1.000,0.00,0.00,20.64,6.934,3.316,2.200,3.316,2.460,0,0,SEARCHING,2.200,0.800,0.231,0.310
19:51:51.686,SEARCHING,2.067,-0.139,1.000,0.00,0.00,24.44,5.200,3.575,2.025,3.632,2.460,0,0,SEARCHING,2.025,0.800,0.288,0.302
19:51:51.880,SEARCHING,2.210,-0.069,1.000,0.00,0.00,27.88,4.576,5.867,2.200,5.867,2.434,0,0,SEARCHING,2.200,0.800,0.529,0.236
19:51:52.083,SEARCHING,2.350,0.009,1.000,0.00,0.00,30.67,4.086,6.356,2.311,6.022,2.460,0,0,SEARCHING,2.311,0.800,0.529,0.188
19:51:52.281,SEARCHING,2.486,0.093,1.000,0.00,0.00,32.95,3.814,6.934,2.434,6.022,2.434,0,0,SEARCHING,2.434,0.800,0.538,0.149
19:51:52.482,SEARCHING,2.619,0.182,1.000,0.00,0.00,34.79,3.691,6.934,2.514,6.022,2.460,0,0,SEARCHING,2.460,0.800,0.529,0.127
19:51:52.682,SEARCHING,2.749,0.275,1.000,0.00,0.00,36.37,3.575,6.538,2.661,6.022,2.460,0,0,SEARCHING,2.460,0.800,0.529,0.096
19:51:52.886,SEARCHING,2.877,0.371,1.000,0.00,0.00,37.58,3.467,6.356,2.757,6.022,2.460,0,0,SEARCHING,2.460,0.800,0.529,0.074
19:51:53.086,SEARCHING,3.003,0.470,1.000,0.00,0.00,38.55,3.365,6.538,4.014,6.022,2.460,0,0,SEARCHING,2.460,0.800,0.529,0.000
19:51:53.288,SEARCHING,3.128,0.570,1.000,0.00,0.00,38.55,3.269,6.538,4.014,6.022,2.460,0,0,SEARCHING,2.460,0.800,0.529,-0.057
19:51:53.488,SEARCHING,3.285,0.694,1.000,0.00,0.00,37.77,3.223,6.184,3.945,6.022,2.434,0,0,SEARCHING,2.434,0.800,0.538,-0.057
19:51:53.694,SEARCHING,3.381,0.767,1.000,0.00,0.00,37.27,3.223,6.184,3.814,5.867,2.409,0,0,SEARCHING,2.409,0.800,0.538,0.000
19:51:53.885,SEARCHING,3.508,0.863,1.000,0.00,0.00,36.94,3.178,5.867,3.814,5.867,2.434,0,0,SEARCHING,2.434,0.800,0.529,-0.052
19:51:54.108,SEARCHING,3.668,0.983,1.000,0.00,0.00,36.45,3.134,5.720,3.751,5.581,2.266,0,0,SEARCHING,2.266,0.800,0.577,-0.052
19:51:54.289,SEARCHING,3.765,1.054,1.000,0.00,0.00,35.99,3.051,5.321,3.691,5.321,2.460,0,0,SEARCHING,2.460,0.800,0.481,-0.057
19:51:54.495,SEARCHING,3.895,1.147,1.000,0.00,0.00,35.39,3.051,5.200,3.575,5.200,2.409,0,0,SEARCHING,2.409,0.800,0.490,0.000
19:51:54.687,SEARCHING,4.058,1.263,1.000,0.00,0.00,35.21,3.223,5.321,3.575,5.321,2.487,0,0,SEARCHING,2.487,0.800,0.471,0.000
19:51:54.889,SEARCHING,4.156,1.332,1.000,0.00,0.00,35.09,3.365,5.200,3.520,5.200,2.460,0,0,SEARCHING,2.460,0.800,0.471,0.000
19:51:55.089,SEARCHING,4.287,1.424,1.000,0.00,0.00,35.09,3.520,4.767,3.575,4.767,2.487,0,0,SEARCHING,2.487,0.800,0.423,0.000
19:51:55.292,SEARCHING,4.418,1.516,1.000,0.00,0.00,35.09,3.575,4.767,3.467,4.767,2.460,0,0,SEARCHING,2.460,0.800,0.433,0.000
19:51:55.481,SEARCHING,4.549,1.608,1.000,0.00,0.00,35.09,3.632,4.670,3.415,4.670,2.434,0,0,SEARCHING,2.434,0.800,0.433,0.000
19:51:55.691,SEARCHING,4.680,1.700,1.000,0.00,0.00,35.09,3.751,4.487,3.365,4.576,2.434,0,0,SEARCHING,2.434,0.800,0.423,0.000
19:51:55.893,SEARCHING,4.811,1.792,1.000,0.00,0.00,35.09,3.575,4.317,3.316,4.400,2.487,0,0,SEARCHING,2.487,0.800,0.385,0.000
19:51:56.088,SEARCHING,4.942,1.884,1.000,0.00,0.00,35.09,3.520,4.160,3.269,4.086,2.460,0,0,SEARCHING,2.460,0.800,0.356,0.000
19:51:56.291,SEARCHING,5.073,1.976,1.000,0.00,0.00,35.09,3.415,4.086,3.092,4.014,2.384,0,0,SEARCHING,2.384,0.800,0.375,0.000
19:51:56.499,SEARCHING,5.204,2.068,1.000,0.00,0.00,35.09,3.316,3.945,3.134,3.945,2.434,0,0,SEARCHING,2.434,0.800,0.346,0.000
19:51:56.688,SEARCHING,5.335,2.160,1.000,0.00,0.00,35.09,3.223,3.751,3.051,3.814,2.460,0,0,SEARCHING,2.460,0.800,0.317,0.000
19:51:56.896,SEARCHING,5.465,2.252,1.000,0.00,0.00,35.09,3.223,3.632,3.011,3.632,2.460,0,0,SEARCHING,2.460,0.800,0.288,0.000
19:51:57.093,SEARCHING,5.596,2.344,1.000,0.00,0.00,35.09,3.178,3.520,2.972,3.520,2.460,0,0,SEARCHING,2.460,0.800,0.269,0.000
19:51:57.301,SEARCHING,5.727,2.436,1.000,0.00,0.00,35.09,3.415,3.365,2.934,3.415,2.460,0,0,SEARCHING,2.460,0.800,0.250,0.000
19:51:57.491,SEARCHING,5.858,2.528,1.000,0.00,0.00,35.12,3.632,3.223,2.860,3.269,2.434,0,0,SEARCHING,2.434,0.800,0.231,0.074
19:51:57.700,SEARCHING,6.021,2.644,1.000,0.00,0.00,36.08,3.632,3.178,2.860,3.223,2.487,0,0,SEARCHING,2.487,0.800,0.202,0.074
19:51:57.894,SEARCHING,6.150,2.739,1.000,0.00,0.00,36.89,3.467,3.223,2.790,3.178,2.460,0,0,SEARCHING,2.460,0.800,0.202,0.070
19:51:58.108,SEARCHING,6.245,2.812,1.000,0.00,0.00,37.48,3.415,3.178,2.630,3.223,2.460,0,0,SEARCHING,2.460,0.800,0.212,0.087
19:51:58.293,SEARCHING,6.372,2.910,1.000,0.00,0.00,38.44,3.269,3.316,2.434,3.269,2.434,0,0,SEARCHING,2.434,0.800,0.231,0.105
19:51:58.494,SEARCHING,6.527,3.036,1.000,0.00,0.00,39.95,3.223,3.365,2.311,3.316,2.487,0,0,SEARCHING,2.311,0.800,0.221,0.122
19:51:58.698,SEARCHING,6.618,3.114,1.000,0.00,0.00,41.00,3.092,3.467,2.061,3.520,2.487,0,0,SEARCHING,2.061,0.800,0.260,0.162
19:51:58.898,SEARCHING,6.738,3.220,1.000,0.00,0.00,42.72,2.790,3.415,1.939,3.632,2.487,0,0,SEARCHING,1.939,0.800,0.279,0.157
19:51:59.120,SEARCHING,6.854,3.331,1.000,0.00,0.00,44.52,2.600,3.415,1.802,3.691,2.487,0,0,SEARCHING,1.802,0.800,0.288,0.170
19:51:59.318,SEARCHING,6.994,3.473,1.000,0.00,0.00,46.80,2.434,3.269,1.973,3.467,2.460,0,0,SEARCHING,1.973,0.800,0.260,0.096
19:51:59.505,SEARCHING,7.075,3.561,1.000,0.00,0.00,47.75,2.335,3.223,1.973,3.415,2.487,0,0,SEARCHING,1.973,0.800,0.240,0.079
19:51:59.706,SEARCHING,7.182,3.681,1.000,0.00,0.00,48.64,2.266,3.092,2.080,3.223,2.434,0,0,SEARCHING,2.080,0.800,0.221,0.000
19:51:59.911,SEARCHING,7.287,3.801,1.000,0.00,0.00,48.98,2.200,2.934,2.043,3.134,2.434,0,0,SEARCHING,2.043,0.800,0.202,0.000
19:52:00.111,SEARCHING,7.418,3.952,1.000,0.00,0.00,48.98,2.222,2.757,2.043,2.860,2.460,0,0,SEARCHING,2.043,0.800,0.125,0.000
19:52:00.308,SEARCHING,7.523,4.073,1.000,0.00,0.00,49.29,2.222,2.661,2.043,2.724,2.460,0,0,SEARCHING,2.043,0.800,0.087,0.000
19:52:00.510,SEARCHING,7.601,4.164,1.000,0.00,0.00,49.42,2.179,2.630,2.061,2.630,2.460,0,0,SEARCHING,2.061,0.800,0.058,0.000
19:52:00.707,SEARCHING,7.705,4.286,1.000,0.00,0.00,49.42,2.138,2.409,2.007,2.487,2.487,0,0,SEARCHING,2.007,0.771,0.000,0.000
19:52:00.912,SEARCHING,7.807,4.404,1.000,0.00,0.00,49.42,2.179,2.266,2.043,2.288,2.460,0,0,SEARCHING,2.043,0.725,-0.067,0.000
19:52:01.107,SEARCHING,7.901,4.515,1.000,0.00,0.00,49.42,2.200,1.973,1.973,2.179,2.460,0,0,SEARCHING,1.973,0.631,-0.115,0.052
19:52:01.312,SEARCHING,8.006,4.638,1.000,0.00,0.00,49.78,2.159,1.956,2.043,2.007,2.460,0,0,SEARCHING,1.956,0.626,-0.202,0.000
19:52:01.510,SEARCHING,8.067,4.709,1.000,0.00,0.00,49.78,2.159,1.891,2.061,1.923,2.487,0,0,SEARCHING,1.891,0.605,-0.260,0.000
19:52:01.710,SEARCHING,8.146,4.803,1.000,0.00,0.00,49.78,2.159,1.760,2.061,1.760,2.487,0,0,SEARCHING,1.760,0.563,-0.365,0.000
19:52:01.909,SEARCHING,8.238,4.912,1.000,0.00,0.00,49.78,2.138,1.720,2.043,1.720,2.460,0,0,SEARCHING,1.720,0.551,-0.385,0.000
19:52:02.114,SEARCHING,8.292,4.975,1.000,0.00,0.00,49.78,2.159,1.567,2.043,1.515,2.460,0,0,SEARCHING,1.515,0.502,-0.558,0.000
19:52:02.312,SEARCHING,8.374,5.073,1.000,0.00,0.00,49.78,2.179,1.611,2.007,1.430,2.409,0,0,SEARCHING,1.430,0.516,-0.625,0.000
19:52:02.510,SEARCHING,8.426,5.133,1.000,0.00,0.00,49.78,2.159,3.814,2.061,1.257,2.434,0,0,SEARCHING,1.257,0.800,-0.846,0.000
19:52:02.714,SEARCHING,8.555,5.286,1.000,0.00,0.00,49.78,2.119,3.575,2.061,1.173,2.460,0,0,SEARCHING,1.173,0.800,-0.981,0.000
19:52:02.926,SEARCHING,8.632,5.378,1.000,0.00,0.00,49.78,2.099,3.520,2.061,1.064,2.460,0,0,SEARCHING,1.064,0.800,-1.000,0.000
19:52:03.152,SEARCHING,8.736,5.500,1.000,0.00,0.00,49.78,2.061,3.178,1.990,0.915,2.460,0,0,SEARCHING,0.915,0.800,-1.000,0.000
19:52:03.451,SEARCHING,8.839,5.622,1.000,0.00,0.00,49.78,2.025,3.051,1.939,0.811,2.460,0,0,SEARCHING,0.811,0.800,-1.000,0.000
19:52:03.614,SEARCHING,8.891,5.683,1.000,0.00,0.00,49.78,2.007,3.092,2.025,0.755,2.460,0,0,SEARCHING,0.755,0.800,-1.000,0.000
19:52:03.767,SEARCHING,8.942,5.744,1.000,0.00,0.00,49.78,1.990,2.972,2.630,0.706,2.460,0,0,SEARCHING,0.706,0.800,-1.000,-0.061
19:52:04.076,SEARCHING,9.071,5.897,1.000,0.00,0.00,49.78,1.907,2.724,2.661,0.584,2.487,0,0,SEARCHING,0.584,0.800,-1.000,-0.074
19:52:04.363,SEARCHING,9.201,6.049,1.000,0.00,0.00,49.24,1.923,2.359,2.409,6.356,2.409,0,0,SEARCHING,1.923,0.755,0.567,-0.105
19:52:04.515,SEARCHING,9.359,6.230,1.000,0.00,0.00,48.06,1.923,2.311,2.288,6.022,2.311,0,0,SEARCHING,1.923,0.740,0.586,-0.083
19:52:04.720,SEARCHING,9.566,6.453,1.000,0.00,0.00,46.32,1.939,1.876,1.973,6.022,1.646,0,0,SEARCHING,1.646,0.600,0.971,0.000
19:52:04.918,SEARCHING,9.651,6.543,1.000,0.00,0.00,46.32,1.802,1.760,1.831,6.022,1.646,0,0,SEARCHING,1.646,0.563,0.971,0.000
19:52:05.130,SEARCHING,9.732,6.627,1.000,0.00,0.00,46.32,1.733,1.708,1.747,6.022,1.623,0,0,SEARCHING,1.623,0.546,0.990,0.000
19:52:05.321,SEARCHING,9.808,6.707,1.000,0.00,0.00,46.32,1.623,1.634,1.670,6.022,1.600,0,0,SEARCHING,1.600,0.523,1.000,0.000
19:52:05.558,SEARCHING,9.900,6.803,1.000,0.00,0.00,46.32,1.578,1.589,1.578,5.867,1.496,0,0,SEARCHING,1.496,0.508,1.000,0.000
19:52:05.719,SEARCHING,9.969,6.876,1.000,0.00,0.00,46.32,1.457,1.476,1.467,5.581,1.395,0,0,SEARCHING,1.395,0.472,1.000,0.000
19:52:05.918,SEARCHING,10.034,6.944,1.000,0.00,0.00,46.32,1.421,1.412,1.387,5.867,1.285,0,0,SEARCHING,1.285,0.452,1.000,0.000
19:52:06.117,SEARCHING,10.081,6.993,1.000,0.00,0.00,46.32,1.387,1.330,1.323,5.720,1.211,0,0,SEARCHING,1.211,0.426,1.000,0.000
19:52:06.314,SEARCHING,10.140,7.055,1.000,0.00,0.00,46.32,1.330,1.224,1.230,5.720,1.133,0,0,SEARCHING,1.133,0.392,1.000,0.061
19:52:06.523,SEARCHING,10.195,7.113,1.000,0.00,0.00,46.67,1.230,1.224,1.224,5.581,1.054,0,0,SEARCHING,1.054,0.392,1.000,0.000
19:52:06.762,SEARCHING,10.249,7.170,1.000,0.00,0.00,46.67,1.156,1.257,1.244,5.448,0.970,0,0,SEARCHING,0.970,0.402,1.000,-0.031
19:52:07.053,SEARCHING,10.305,7.229,1.000,0.00,0.00,46.55,1.250,1.217,1.217,5.321,0.923,0,0,SEARCHING,0.923,0.389,1.000,0.000
19:52:07.195,SEARCHING,10.332,7.258,1.000,0.00,0.00,46.39,1.330,1.217,1.230,5.448,0.887,0,0,SEARCHING,0.887,0.389,1.000,0.031
19:52:07.525,SEARCHING,10.387,7.315,1.000,0.00,0.00,46.39,1.264,1.264,1.271,5.448,0.811,0,0,SEARCHING,0.811,0.405,1.000,0.000
19:52:07.683,SEARCHING,10.414,7.343,1.000,0.00,0.00,46.44,1.257,1.338,1.237,5.085,0.743,0,0,SEARCHING,0.743,0.428,1.000,0.000
19:52:08.019,SEARCHING,10.480,7.414,1.000,0.00,0.00,46.83,1.346,1.300,1.278,4.974,0.612,0,0,SEARCHING,0.612,0.416,1.000,0.000
19:52:08.171,SEARCHING,10.521,7.458,1.000,0.00,0.00,46.83,1.244,1.285,1.308,4.974,0.545,0,0,SEARCHING,0.545,0.411,1.000,0.000
19:52:08.469,SEARCHING,10.607,7.549,1.000,0.00,0.00,46.83,1.271,1.237,1.244,4.868,0.472,0,0,SEARCHING,0.472,0.396,1.000,0.000
19:52:08.778,SEARCHING,10.690,7.638,1.000,0.00,0.00,46.83,1.198,1.250,1.264,4.868,0.469,0,0,SEARCHING,0.469,0.400,1.000,0.000
19:52:09.200,SEARCHING,10.801,7.755,1.000,0.00,0.00,46.71,1.338,1.338,1.315,4.576,0.482,0,0,SEARCHING,0.482,0.428,1.000,0.000
19:52:09.393,SEARCHING,10.855,7.813,1.000,0.00,0.00,46.71,1.204,1.250,1.264,4.576,0.466,0,0,SEARCHING,0.466,0.400,1.000,0.000
19:52:09.608,SEARCHING,10.911,7.872,1.000,0.00,0.00,46.23,1.237,1.257,1.230,4.487,0.485,0,0,SEARCHING,0.485,0.402,1.000,0.000
19:52:09.785,SEARCHING,10.970,7.933,1.000,0.00,0.00,45.60,1.237,1.204,1.237,4.317,0.466,0,0,SEARCHING,0.466,0.385,1.000,0.000
19:52:10.044,SEARCHING,11.057,8.022,1.000,0.00,0.00,45.60,1.162,1.278,1.138,4.160,0.471,0,0,SEARCHING,0.471,0.409,1.000,0.000
19:52:10.213,SEARCHING,11.086,8.052,1.000,0.00,0.00,45.60,1.116,1.271,1.105,4.317,0.469,0,0,SEARCHING,0.469,0.407,1.000,0.000
19:52:10.600,SEARCHING,11.182,8.150,1.000,0.00,0.00,45.60,1.244,5.720,2.514,4.086,0.479,0,0,SEARCHING,0.479,0.800,1.000,-0.203
19:52:10.822,SEARCHING,11.252,8.221,1.000,0.00,0.00,45.60,3.365,5.867,1.079,3.945,0.481,0,0,SEARCHING,0.481,0.800,1.000,0.315
19:52:11.052,SEARCHING,11.350,8.321,1.000,0.00,0.00,45.89,3.223,5.867,2.514,3.751,0.468,0,0,SEARCHING,0.468,0.800,1.000,0.044
19:52:11.244,SEARCHING,11.433,8.408,1.000,0.00,0.00,45.92,3.520,5.200,2.335,3.575,0.460,0,0,SEARCHING,0.460,0.800,1.000,0.072
