timestamp,state,x,y,z,roll_deg,pitch_deg,yaw_deg,dist_left,dist_center,dist_right,dist_top,dist_bottom,dtof_alert,collision_event,best_dir,max_space,cmd_vx,cmd_vz,cmd_yaw
20:07:57.271,SEARCHING,0.048,0.000,1.002,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,0,SEARCHING,10.000,0.800,0.030,0.000
20:07:57.518,SEARCHING,0.115,0.000,1.006,0.00,0.00,1.52,1.876,0.999,0.999,0.999,0.999,0,0,SEARCHING,0.999,0.320,0.000,0.234
20:07:57.716,SEARCHING,0.122,0.000,1.005,0.00,0.00,1.79,1.802,0.961,0.961,0.965,0.957,0,0,SEARCHING,0.957,0.308,0.019,0.243
20:07:57.910,SEARCHING,0.134,0.001,1.009,0.00,0.00,2.34,1.802,0.957,0.957,0.961,0.957,0,0,SEARCHING,0.957,0.306,0.010,0.245
20:07:58.116,SEARCHING,0.140,0.001,1.012,0.00,0.00,2.62,1.788,0.953,0.953,0.957,0.957,0,0,SEARCHING,0.953,0.305,0.000,0.245
20:07:58.308,SEARCHING,0.140,0.001,1.012,0.00,0.00,2.62,1.760,0.946,0.938,0.946,0.946,0,0,SEARCHING,0.938,0.303,0.000,0.249
20:07:58.511,SEARCHING,0.140,0.001,1.013,0.00,0.00,2.62,1.747,0.946,0.942,0.946,0.949,0,0,SEARCHING,0.942,0.303,-0.010,0.245
20:07:58.715,SEARCHING,0.140,0.001,1.012,0.00,0.00,2.62,1.747,0.946,0.938,0.946,0.942,0,0,SEARCHING,0.938,0.303,0.010,0.247
20:07:58.912,SEARCHING,0.140,0.001,1.012,0.00,0.00,2.62,1.760,0.946,0.938,0.946,0.949,0,0,SEARCHING,0.938,0.303,-0.010,0.249
20:07:59.113,SEARCHING,0.140,0.001,1.011,0.00,0.00,2.62,1.760,0.946,0.942,0.946,0.946,0,0,SEARCHING,0.942,0.303,0.000,0.247
20:07:59.314,SEARCHING,0.140,0.001,1.011,0.00,0.00,2.62,1.760,0.942,0.942,0.946,0.946,0,0,SEARCHING,0.942,0.301,0.000,0.247
20:07:59.515,SEARCHING,0.140,0.001,1.011,0.00,0.00,2.62,1.747,0.942,0.938,0.942,0.946,0,0,SEARCHING,0.938,0.301,-0.010,0.247
20:07:59.712,SEARCHING,0.146,0.001,1.011,0.00,0.00,2.91,1.733,0.957,0.923,0.953,0.953,0,0,SEARCHING,0.923,0.306,0.000,0.253
20:07:59.910,SEARCHING,0.146,0.001,1.013,0.00,0.00,2.91,1.747,0.942,0.934,0.942,0.938,0,0,SEARCHING,0.934,0.301,0.010,0.249
20:08:00.116,SEARCHING,0.146,0.001,1.015,0.00,0.00,2.91,1.747,0.942,0.934,0.942,0.938,0,0,SEARCHING,0.934,0.301,0.010,0.249
20:08:00.337,SEARCHING,0.176,0.003,1.016,0.00,0.00,4.34,1.720,0.961,0.923,0.949,0.970,0,0,SEARCHING,0.923,0.308,-0.048,0.251
20:08:00.517,SEARCHING,0.182,0.004,1.013,0.00,0.00,4.62,1.670,0.970,0.890,0.961,0.970,0,0,SEARCHING,0.890,0.310,-0.019,0.262
20:08:00.713,SEARCHING,0.182,0.004,1.009,0.00,0.00,4.62,1.670,0.965,0.890,0.961,0.970,0,0,SEARCHING,0.890,0.309,-0.019,0.262
