timestamp,state,x,z,roll_deg,pitch_deg,yaw_deg,left,center,right,top,bottom,cmd_vx,cmd_vz,cmd_roll,cmd_yaw
2026-05-11 20:27:33.962797,SEARCHING,0.000,0.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 20:27:35.151964,SEARCHING,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 20:27:35.353921,SEARCHING,0.105,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 20:27:35.589644,SEARCHING,0.245,1.000,0.00,0.00,0.00,4.576,5.200,2.790,4.868,4.317,0.700,0.016,0.063,0.126
2026-05-11 20:27:35.823788,SEARCHING,0.385,1.000,0.00,0.00,1.07,4.487,5.085,2.790,4.767,4.160,0.700,0.018,0.061,0.122
2026-05-11 20:27:36.028967,SEARCHING,0.525,1.000,0.00,0.00,2.42,4.317,6.022,2.934,4.868,4.160,0.700,0.021,0.049,0.098
2026-05-11 20:27:36.262954,SEARCHING,0.665,1.000,0.00,0.00,3.50,4.086,7.627,3.011,4.868,4.160,0.700,0.021,0.039,0.079
2026-05-11 20:27:36.482705,SEARCHING,0.804,1.000,0.00,0.00,4.40,3.878,9.153,3.051,4.868,6.356,0.700,-0.029,0.031,0.063
2026-05-11 20:27:36.659134,SEARCHING,0.944,1.000,0.00,0.00,5.19,3.878,9.153,3.051,4.868,6.356,0.700,-0.029,0.031,0.063
2026-05-11 20:27:36.900363,SEARCHING,1.083,1.000,0.00,0.00,5.93,3.814,8.475,2.972,4.868,6.538,0.700,-0.031,0.033,0.067
2026-05-11 20:27:37.099505,SEARCHING,1.222,1.000,0.00,0.00,6.71,3.878,8.172,3.011,4.868,7.151,0.700,-0.039,0.033,0.067
2026-05-11 20:27:37.312670,SEARCHING,1.361,1.000,0.00,0.00,7.42,3.575,7.890,3.011,4.767,6.538,0.700,-0.034,0.024,0.047
2026-05-11 20:27:37.510978,SEARCHING,1.500,1.000,0.00,0.00,7.96,3.575,7.890,3.011,4.767,6.538,0.700,-0.034,0.024,0.047
2026-05-11 20:27:37.712875,SEARCHING,1.639,1.000,0.00,0.00,8.48,3.520,6.934,3.051,4.868,6.538,0.700,-0.031,0.020,0.039
2026-05-11 20:27:37.955491,SEARCHING,1.777,1.000,0.00,0.00,8.92,3.269,6.538,3.092,4.868,5.867,0.700,-0.021,0.008,0.016
2026-05-11 20:27:38.176089,SEARCHING,1.915,1.000,0.00,0.00,9.16,3.365,6.538,3.092,4.767,5.867,0.700,-0.024,0.012,0.024
2026-05-11 20:27:38.373032,SEARCHING,2.054,1.000,0.00,0.00,9.38,3.223,6.356,3.134,4.868,5.581,0.700,-0.016,0.004,0.008
2026-05-11 20:27:38.584060,SEARCHING,2.192,1.000,0.00,0.00,9.49,3.134,6.356,3.269,4.868,5.581,0.700,-0.016,-0.006,-0.012
2026-05-11 20:27:38.806164,SEARCHING,2.330,1.000,0.00,0.00,9.35,3.051,6.184,3.365,4.868,5.448,0.700,-0.013,-0.014,-0.028
2026-05-11 20:27:39.024369,SEARCHING,2.468,1.000,0.00,0.00,9.05,3.011,6.356,3.467,4.868,5.321,0.700,-0.010,-0.020,-0.039
2026-05-11 20:27:39.236874,SEARCHING,2.606,1.000,0.00,0.00,8.65,3.092,6.356,3.520,4.868,5.448,0.700,-0.013,-0.018,-0.035
2026-05-11 20:27:39.439387,SEARCHING,2.745,1.000,0.00,0.00,8.23,3.092,6.356,3.415,4.868,5.448,0.700,-0.013,-0.014,-0.028
2026-05-11 20:27:39.639156,SEARCHING,2.883,1.000,0.00,0.00,7.91,3.092,6.538,3.415,4.868,5.448,0.700,-0.013,-0.014,-0.028
2026-05-11 20:27:39.852232,SEARCHING,3.022,1.000,0.00,0.00,7.61,3.134,6.730,3.365,4.868,5.581,0.700,-0.016,-0.010,-0.020
2026-05-11 20:27:40.062975,SEARCHING,3.161,1.000,0.00,0.00,7.40,3.134,7.151,3.365,4.868,6.022,0.700,-0.024,-0.010,-0.020
2026-05-11 20:27:40.258716,SEARCHING,3.300,1.000,0.00,0.00,7.18,3.134,6.934,3.365,4.868,5.867,0.700,-0.021,-0.010,-0.020
2026-05-11 20:27:40.484661,SEARCHING,3.439,1.000,0.00,0.00,6.93,3.134,7.151,3.520,4.868,6.184,0.700,-0.026,-0.016,-0.031
2026-05-11 20:27:40.683617,SEARCHING,3.578,1.000,0.00,0.00,6.62,3.134,7.151,3.520,4.868,5.581,0.700,-0.016,-0.016,-0.031
2026-05-11 20:27:40.896676,SEARCHING,3.717,1.000,0.00,0.00,6.23,3.134,7.381,3.691,4.767,6.356,0.700,-0.031,-0.022,-0.043
2026-05-11 20:27:41.104594,SEARCHING,3.856,1.000,0.00,0.00,5.75,3.011,7.627,3.632,4.868,6.730,0.700,-0.034,-0.026,-0.051
2026-05-11 20:27:41.304272,SEARCHING,3.995,1.000,0.00,0.00,5.19,3.051,7.627,3.632,4.868,6.730,0.700,-0.034,-0.024,-0.047
2026-05-11 20:27:41.516561,SEARCHING,4.135,1.000,0.00,0.00,4.62,3.092,7.627,3.575,4.868,7.151,0.700,-0.039,-0.020,-0.039
2026-05-11 20:27:41.723988,SEARCHING,4.274,1.000,0.00,0.00,4.16,3.134,7.381,3.467,4.868,6.538,0.700,-0.031,-0.014,-0.028
2026-05-11 20:27:41.922645,SEARCHING,4.414,1.000,0.00,0.00,3.82,3.092,7.151,3.415,4.868,6.730,0.700,-0.034,-0.014,-0.028
2026-05-11 20:27:42.130944,SEARCHING,4.554,1.000,0.00,0.00,3.51,3.134,7.151,3.415,4.974,6.538,0.700,-0.029,-0.012,-0.024
2026-05-11 20:27:42.333473,SEARCHING,4.694,1.000,0.00,0.00,3.23,3.134,6.934,3.365,4.868,6.022,0.700,-0.024,-0.010,-0.020
