timestamp,state,x,z,roll_deg,pitch_deg,yaw_deg,left,center,right,top,bottom,cmd_vx,cmd_vz,cmd_roll,cmd_yaw
2026-05-11 20:34:00.240693,SEARCHING,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 20:34:00.440987,SEARCHING,0.119,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 20:34:00.653905,SEARCHING,0.259,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 20:34:00.876560,SEARCHING,0.399,1.000,0.00,0.00,0.84,4.767,4.487,2.222,4.487,3.178,0.700,0.055,0.108,0.216
2026-05-11 20:34:01.096975,SEARCHING,0.539,1.000,0.00,0.00,3.27,4.487,4.974,2.288,4.868,4.086,0.700,0.024,0.096,0.193
2026-05-11 20:34:01.313323,SEARCHING,0.679,1.000,0.00,0.00,5.47,4.086,6.730,2.409,4.868,6.934,0.700,-0.037,0.077,0.153
2026-05-11 20:34:01.504510,SEARCHING,0.818,1.000,0.00,0.00,7.25,3.814,6.730,2.460,4.868,4.670,0.700,0.005,0.065,0.130
2026-05-11 20:34:01.714623,SEARCHING,0.956,1.000,0.00,0.00,8.72,3.632,5.720,2.542,4.868,4.487,0.700,0.010,0.053,0.106
2026-05-11 20:34:01.920574,SEARCHING,1.094,1.000,0.00,0.00,9.90,3.575,6.184,2.630,4.868,5.321,0.700,-0.010,0.045,0.090
2026-05-11 20:34:02.129607,SEARCHING,1.232,1.000,0.00,0.00,10.93,3.415,5.867,3.011,4.868,4.767,0.700,0.003,0.018,0.035
2026-05-11 20:34:02.350971,SEARCHING,1.370,1.000,0.00,0.00,11.32,3.269,5.720,3.223,4.974,5.321,0.700,-0.008,0.002,0.004
2026-05-11 20:34:02.544363,SEARCHING,1.507,1.000,0.00,0.00,11.36,3.223,5.581,3.316,4.868,4.974,0.700,-0.003,-0.004,-0.008
2026-05-11 20:34:02.760317,SEARCHING,1.644,1.000,0.00,0.00,11.28,3.223,5.321,3.178,4.868,5.085,0.700,-0.005,0.002,0.004
2026-05-11 20:34:02.967395,SEARCHING,1.781,1.000,0.00,0.00,11.21,3.223,5.581,3.467,4.868,5.085,0.700,-0.005,-0.010,-0.020
2026-05-11 20:34:03.178578,SEARCHING,1.919,1.000,0.00,0.00,11.00,3.134,5.321,3.945,4.868,5.085,0.700,-0.005,-0.029,-0.059
2026-05-11 20:34:03.386351,SEARCHING,2.056,1.000,0.00,0.00,10.37,3.134,5.200,4.086,4.868,4.868,0.700,0.000,-0.033,-0.067
2026-05-11 20:34:03.610942,SEARCHING,2.194,1.000,0.00,0.00,9.63,3.316,4.868,4.014,4.868,4.868,0.700,0.000,-0.024,-0.047
2026-05-11 20:34:03.838111,SEARCHING,2.332,1.000,0.00,0.00,9.07,3.269,4.868,3.945,4.868,4.974,0.700,-0.003,-0.024,-0.047
2026-05-11 20:34:04.032686,SEARCHING,2.471,1.000,0.00,0.00,8.56,3.051,4.974,3.520,4.868,4.767,0.700,0.003,-0.020,-0.039
2026-05-11 20:34:04.238177,SEARCHING,2.609,1.000,0.00,0.00,8.08,3.011,4.868,3.575,4.868,4.767,0.700,0.003,-0.024,-0.047
2026-05-11 20:34:04.444170,SEARCHING,2.748,1.000,0.00,0.00,7.60,3.011,4.767,3.178,4.767,4.487,0.700,0.008,-0.008,-0.016
2026-05-11 20:34:04.649902,SEARCHING,2.887,1.000,0.00,0.00,6.88,2.972,4.767,7.627,4.767,4.487,0.700,0.008,-0.092,-0.185
2026-05-11 20:34:04.863531,SEARCHING,3.026,1.000,0.00,0.00,4.81,3.051,4.868,4.086,4.767,4.767,0.700,0.000,-0.037,-0.075
