timestamp,state,x,y,z,roll_deg,pitch_deg,yaw_deg,dist_left,dist_center,dist_right,dist_top,dist_bottom,dtof_alert,collision_event,best_dir,max_space,cmd_vx,cmd_vz,cmd_yaw
00:02:45.043,SEARCHING,0.000,0.000,1.000,0.00,0.00,0.00,7.630,7.891,7.325,7.891,7.715,0,0,SEARCHING,0.000,0.240,0.000,0.001
00:02:45.225,SEARCHING,0.063,0.000,1.000,0.00,0.00,0.47,2.125,2.986,1.096,2.994,2.417,0,0,SEARCHING,0.000,0.666,0.061,0.216
00:02:45.426,SEARCHING,0.202,0.004,1.000,0.00,0.00,3.32,1.973,2.789,0.984,2.782,2.453,0,0,SEARCHING,0.000,0.768,0.070,0.349
00:02:45.626,SEARCHING,0.356,0.018,1.000,0.00,0.00,7.46,1.790,2.498,0.938,2.498,2.416,0,0,SEARCHING,0.000,0.792,0.023,0.393
00:02:45.827,SEARCHING,0.512,0.044,1.000,0.00,0.00,11.41,1.609,2.335,2.594,2.339,2.316,0,0,SEARCHING,0.000,0.798,0.005,0.081
00:02:46.027,SEARCHING,0.669,0.077,1.000,0.00,0.00,11.64,1.494,2.171,2.804,2.180,2.171,0,0,SEARCHING,0.000,0.800,0.001,-0.158
00:02:46.228,SEARCHING,0.825,0.107,1.000,0.00,0.00,9.59,1.441,2.021,2.778,2.022,2.009,0,0,SEARCHING,0.000,0.767,0.000,-0.236
00:02:46.428,SEARCHING,0.974,0.129,1.000,0.00,0.00,6.80,1.428,1.892,2.819,1.887,1.893,0,0,SEARCHING,0.000,0.695,0.000,-0.265
00:02:46.629,SEARCHING,1.110,0.142,1.000,0.00,0.00,3.73,1.441,1.856,2.855,1.852,1.854,0,0,SEARCHING,0.000,0.648,0.000,-0.275
00:02:46.829,SEARCHING,1.239,0.147,1.000,0.00,0.00,0.59,1.465,1.850,2.887,1.857,1.842,0,0,SEARCHING,0.000,0.632,0.000,-0.272
00:02:47.030,SEARCHING,1.365,0.145,1.000,0.00,0.00,-2.54,1.351,1.879,2.946,1.868,1.865,0,0,SEARCHING,0.000,0.630,0.000,-0.291
00:02:47.231,SEARCHING,1.491,0.136,1.000,0.00,0.00,-5.97,1.307,1.920,3.128,1.921,1.914,0,0,SEARCHING,0.000,0.637,0.000,-0.332
00:02:47.432,SEARCHING,1.618,0.119,1.000,0.00,0.00,-9.85,1.309,2.014,3.433,2.011,2.019,0,0,SEARCHING,0.000,0.667,0.000,-0.361
00:02:47.632,SEARCHING,1.751,0.091,1.000,0.00,0.00,-14.04,1.336,2.169,3.802,2.176,2.169,0,0,SEARCHING,0.000,0.740,0.000,-0.380
00:02:47.833,SEARCHING,1.895,0.050,1.000,0.00,0.00,-18.40,1.396,2.259,3.949,2.257,2.245,0,0,SEARCHING,0.000,0.786,0.000,-0.378
00:02:48.034,SEARCHING,2.043,-0.005,1.000,0.00,0.00,-22.71,1.480,2.384,4.285,2.395,2.355,0,0,SEARCHING,0.000,0.797,0.000,-0.365
00:02:48.235,SEARCHING,2.188,-0.071,1.000,0.00,0.00,-26.85,1.600,2.647,4.731,2.644,2.433,0,0,SEARCHING,0.000,0.799,0.000,-0.347
00:02:48.434,SEARCHING,2.328,-0.148,1.000,0.00,0.00,-30.79,1.631,3.039,6.183,3.031,2.449,0,0,SEARCHING,0.000,0.800,0.052,-0.345
00:02:48.635,SEARCHING,2.463,-0.234,1.000,0.00,0.00,-34.78,1.720,3.253,6.485,3.273,2.452,0,0,SEARCHING,0.000,0.800,0.101,-0.351
00:02:48.836,SEARCHING,2.592,-0.329,1.000,0.00,0.00,-38.73,1.913,3.386,5.694,3.384,2.458,0,0,SEARCHING,0.000,0.800,0.121,-0.314
00:02:49.037,SEARCHING,2.713,-0.433,1.000,0.00,0.00,-42.20,2.170,3.635,5.011,3.654,2.467,0,0,SEARCHING,0.000,0.800,0.142,-0.254
00:02:49.238,SEARCHING,2.830,-0.543,1.000,0.00,0.00,-44.96,2.419,3.948,4.562,3.950,2.456,0,0,SEARCHING,0.000,0.800,0.168,-0.195
00:02:49.438,SEARCHING,2.941,-0.658,1.000,0.00,0.00,-47.08,2.438,4.574,4.258,4.335,2.466,0,0,SEARCHING,0.000,0.800,0.191,-0.156
00:02:49.638,SEARCHING,3.048,-0.777,1.000,0.00,0.00,-48.83,2.367,6.549,3.967,5.584,2.442,0,0,SEARCHING,0.000,0.800,0.237,-0.142
00:02:49.839,SEARCHING,3.152,-0.899,1.000,0.00,0.00,-50.43,2.385,6.661,3.740,5.938,2.466,0,0,SEARCHING,0.000,0.800,0.272,-0.130
00:02:50.040,SEARCHING,3.252,-1.023,1.000,0.00,0.00,-51.89,2.472,6.367,3.619,6.012,2.464,0,0,SEARCHING,0.000,0.800,0.283,-0.115
00:02:50.240,SEARCHING,3.350,-1.150,1.000,0.00,0.00,-53.16,2.531,6.107,3.450,6.020,2.465,0,0,SEARCHING,0.000,0.800,0.287,-0.097
00:02:50.440,SEARCHING,3.444,-1.279,1.000,0.00,0.00,-54.23,2.590,5.865,3.310,5.789,2.438,0,0,SEARCHING,0.000,0.800,0.287,-0.079
00:02:50.641,SEARCHING,3.537,-1.409,1.000,0.00,0.00,-55.08,2.673,5.631,3.204,5.524,2.470,0,0,SEARCHING,0.000,0.800,0.277,-0.061
00:02:50.842,SEARCHING,3.628,-1.541,1.000,0.00,0.00,-55.75,2.697,5.316,3.089,5.290,2.448,0,0,SEARCHING,0.000,0.800,0.268,-0.047
00:02:51.043,SEARCHING,3.717,-1.674,1.000,0.00,0.00,-56.26,2.715,5.126,3.011,5.123,2.436,0,0,SEARCHING,0.000,0.800,0.261,-0.036
