timestamp,state,x,z,roll_deg,pitch_deg,yaw_deg,left,center,right,top,bottom,cmd_vx,cmd_vz,cmd_roll,cmd_yaw
2026-05-11 15:42:10.178676,SEARCHING,0.000,0.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 15:42:11.437315,SEARCHING,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 15:42:11.638691,SEARCHING,0.105,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 15:42:11.862293,SEARCHING,0.245,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-11 15:42:12.108813,SEARCHING,0.385,1.000,0.00,0.00,-1.40,0.835,4.487,4.767,4.400,2.460,0.700,0.108,-0.444,-0.889
2026-05-11 15:42:12.326742,SEARCHING,0.524,1.000,0.00,0.00,-11.29,0.835,4.487,4.767,4.400,2.460,0.700,0.108,-0.444,-0.889
2026-05-11 15:42:12.557642,SEARCHING,0.659,1.000,0.00,0.00,-21.47,3.878,5.085,2.692,5.085,2.460,0.700,0.126,0.051,0.102
2026-05-11 15:42:12.763688,SEARCHING,0.787,1.000,0.00,0.00,-23.14,3.878,5.085,2.692,5.085,2.460,0.700,0.126,0.051,0.102
2026-05-11 15:42:12.975171,SEARCHING,0.949,1.000,0.00,0.00,-21.68,3.878,5.085,2.692,5.085,2.460,0.700,0.126,0.051,0.102
2026-05-11 15:42:13.200708,SEARCHING,1.047,1.000,0.00,0.00,-20.36,6.184,4.487,2.243,4.487,2.222,0.700,0.136,0.128,0.256
2026-05-11 15:42:13.415438,SEARCHING,1.179,1.000,0.00,0.00,-17.43,6.184,4.487,2.243,4.487,2.222,0.700,0.136,0.128,0.256
2026-05-11 15:42:13.642746,SEARCHING,1.314,1.000,0.00,0.00,-14.50,6.184,4.487,2.243,4.487,2.222,0.700,0.136,0.128,0.256
2026-05-11 15:42:13.865860,SEARCHING,1.450,1.000,0.00,0.00,-11.57,6.184,4.487,2.243,4.487,2.222,0.700,0.136,0.128,0.256
2026-05-11 15:42:14.073355,SEARCHING,1.588,1.000,0.00,0.00,-8.64,6.184,4.487,2.243,4.487,2.222,0.700,0.136,0.128,0.256
2026-05-11 15:42:14.275751,SEARCHING,1.726,1.000,0.00,0.00,-5.71,6.184,4.487,2.243,4.487,2.222,0.700,0.136,0.128,0.256
2026-05-11 15:42:14.491997,SEARCHING,1.866,1.000,0.00,0.00,-2.78,2.692,6.022,3.520,5.867,2.434,0.700,0.144,-0.039,-0.079
2026-05-11 15:42:14.707957,SEARCHING,2.006,1.000,0.00,0.00,-2.76,2.630,6.022,3.575,5.867,2.460,0.700,0.142,-0.045,-0.090
2026-05-11 15:42:14.930177,SEARCHING,2.181,1.000,0.00,0.00,-4.05,2.630,6.022,3.575,5.867,2.460,0.700,0.142,-0.045,-0.090
2026-05-11 15:42:15.132248,SEARCHING,2.320,1.000,0.00,0.00,-5.09,2.630,6.022,3.575,5.867,2.460,0.700,0.142,-0.045,-0.090
2026-05-11 15:42:15.340181,SEARCHING,2.425,1.000,0.00,0.00,-5.87,2.630,6.022,3.575,5.867,2.460,0.700,0.142,-0.045,-0.090
2026-05-11 15:42:15.533406,SEARCHING,2.564,1.000,0.00,0.00,-6.90,2.630,6.022,3.575,5.867,2.460,0.700,0.142,-0.045,-0.090
2026-05-11 15:42:15.759055,SEARCHING,2.737,1.000,0.00,0.00,-7.77,2.896,5.200,3.051,5.085,2.434,0.700,0.128,-0.008,-0.016
2026-05-11 15:42:15.958950,SEARCHING,2.841,1.000,0.00,0.00,-7.68,3.691,4.868,2.934,4.974,2.409,0.700,0.128,0.031,0.063
2026-05-11 15:42:16.163671,SEARCHING,2.980,1.000,0.00,0.00,-6.96,3.691,4.767,2.896,4.868,2.409,0.700,0.126,0.033,0.067
2026-05-11 15:42:16.376247,SEARCHING,3.154,1.000,0.00,0.00,-6.01,3.575,4.767,2.896,4.868,2.460,0.700,0.121,0.029,0.059
2026-05-11 15:42:16.575001,SEARCHING,3.259,1.000,0.00,0.00,-5.50,3.575,4.767,2.896,4.868,2.460,0.700,0.121,0.029,0.059
2026-05-11 15:42:16.784118,SEARCHING,3.398,1.000,0.00,0.00,-4.82,3.575,4.767,2.896,4.868,2.460,0.700,0.121,0.029,0.059
