timestamp,state,x,y,z,roll_deg,pitch_deg,yaw_deg,dist_left,dist_center,dist_right,dist_top,dist_bottom,dtof_alert,collision_event,best_dir,max_space,cmd_vx,cmd_vz,cmd_yaw
21:05:17.501,SEARCHING,0.000,0.000,0.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,0,SEARCHING,0.000,0.526,0.000,0.000
21:05:17.705,SEARCHING,0.117,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,0,SEARCHING,0.000,0.734,0.000,0.000
21:05:17.909,SEARCHING,0.269,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,0,SEARCHING,0.000,0.784,0.000,0.000
21:05:18.109,SEARCHING,0.427,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,0,SEARCHING,0.000,0.796,0.000,0.000
21:05:18.310,SEARCHING,0.586,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,0,SEARCHING,0.000,0.799,0.000,0.000
21:05:18.513,SEARCHING,0.746,0.000,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0,0,SEARCHING,0.000,0.800,0.000,0.000
21:05:18.713,SEARCHING,0.890,-0.000,0.981,0.00,0.00,-0.23,7.006,8.375,6.707,8.142,7.006,0,0,SEARCHING,0.000,0.800,-0.356,-0.064
21:05:18.915,SEARCHING,1.018,-0.001,0.891,0.00,0.00,-1.03,4.330,6.923,3.863,6.677,3.421,0,0,SEARCHING,0.000,0.800,-0.601,-0.110
21:05:19.116,SEARCHING,1.146,-0.005,0.763,0.00,0.00,-2.21,4.048,6.641,3.445,6.700,3.913,0,0,SEARCHING,0.000,0.800,-0.676,-0.146
21:05:19.316,SEARCHING,1.274,-0.011,0.626,0.00,0.00,-3.70,4.206,6.079,3.273,6.907,3.515,0,0,SEARCHING,0.000,0.800,-0.694,-0.197
21:05:19.517,SEARCHING,1.402,-0.021,0.486,0.00,0.00,-5.85,4.364,5.664,3.096,7.122,5.693,0,0,SEARCHING,0.000,0.800,-0.689,-0.281
21:05:19.718,SEARCHING,1.529,-0.037,0.349,0.00,0.00,-8.49,3.907,3.795,2.862,6.479,3.063,0,0,SEARCHING,0.000,0.800,-0.694,-0.273
21:05:19.920,SEARCHING,1.655,-0.058,0.215,0.00,0.00,-10.91,2.779,2.706,2.245,5.187,2.784,0,0,SEARCHING,0.000,0.800,-0.642,-0.209
21:05:20.119,SEARCHING,1.780,-0.084,0.132,0.00,0.00,-12.73,3.329,2.217,1.798,4.169,3.230,0,0,SEARCHING,0.000,0.735,-0.090,-0.232
21:05:20.317,SEARCHING,1.881,-0.108,0.105,0.00,0.00,-14.63,1.915,2.487,1.562,3.846,2.832,0,0,SEARCHING,0.000,0.623,-0.260,-0.121
21:05:20.519,SEARCHING,1.972,-0.133,0.094,0.00,0.00,-15.18,1.572,1.814,1.508,3.623,3.627,0,0,SEARCHING,0.000,0.498,-0.290,-0.024
21:05:20.718,SEARCHING,2.049,-0.154,0.097,0.00,0.00,-15.19,2.855,2.375,1.348,3.545,2.791,0,0,SEARCHING,0.000,0.556,-0.248,-0.021
21:05:20.918,SEARCHING,2.143,-0.179,0.098,0.00,0.00,-15.52,3.342,2.777,1.361,3.483,1.729,0,0,SEARCHING,0.000,0.689,-0.154,-0.083
21:05:21.119,SEARCHING,2.253,-0.211,0.098,0.00,0.00,-16.59,4.571,3.021,1.941,3.370,8.574,0,0,SEARCHING,0.000,0.735,0.210,-0.256
21:05:21.321,SEARCHING,2.358,-0.245,0.167,0.00,0.00,-19.33,2.008,1.804,1.562,3.158,4.056,0,0,SEARCHING,0.000,0.561,0.409,-0.168
21:05:21.521,SEARCHING,2.430,-0.270,0.223,0.00,0.00,-20.13,2.270,1.923,1.875,2.875,2.344,0,0,SEARCHING,0.000,0.445,-0.022,-0.051
21:05:21.724,SEARCHING,2.502,-0.297,0.205,0.00,0.00,-20.97,2.658,2.023,1.925,2.780,1.424,0,0,SEARCHING,0.000,0.511,-0.170,-0.125
21:05:21.924,SEARCHING,2.575,-0.326,0.173,0.00,0.00,-21.79,1.850,1.861,1.758,2.704,1.147,0,0,SEARCHING,0.000,0.457,-0.120,-0.044
21:05:22.124,SEARCHING,2.641,-0.353,0.148,0.00,0.00,-22.30,2.013,1.722,1.515,2.622,1.100,0,0,SEARCHING,0.000,0.421,-0.125,-0.055
21:05:22.326,SEARCHING,2.695,-0.375,0.143,0.00,0.00,-22.44,1.446,1.393,1.219,2.517,0.574,0,0,SEARCHING,0.000,0.303,0.317,0.024
21:05:22.527,SEARCHING,2.736,-0.392,0.232,0.00,0.00,-22.23,2.914,1.954,1.647,2.499,1.429,0,0,SEARCHING,0.000,0.325,0.342,-0.039
21:05:22.729,SEARCHING,2.796,-0.417,0.269,0.00,0.00,-22.99,3.032,2.277,1.712,2.454,1.424,0,0,SEARCHING,0.000,0.491,-0.021,-0.119
21:05:22.929,SEARCHING,2.873,-0.450,0.258,0.00,0.00,-24.01,3.216,2.182,1.659,2.328,1.390,0,0,SEARCHING,0.000,0.537,-0.081,-0.126
21:05:23.131,SEARCHING,2.952,-0.486,0.242,0.00,0.00,-25.77,3.887,2.126,1.604,2.234,1.363,0,0,SEARCHING,0.000,0.533,-0.065,-0.280
21:05:23.329,SEARCHING,3.025,-0.524,0.238,0.00,0.00,-28.10,2.281,1.988,1.527,2.094,1.260,0,0,SEARCHING,0.000,0.489,0.041,-0.142
21:05:23.531,SEARCHING,3.092,-0.560,0.244,0.00,0.00,-28.85,2.048,1.956,1.461,1.981,0.976,0,0,SEARCHING,0.000,0.459,0.062,-0.037
21:05:23.731,SEARCHING,3.154,-0.594,0.259,0.00,0.00,-29.02,2.300,1.896,1.414,1.896,1.244,0,0,SEARCHING,0.000,0.433,0.055,-0.013
21:05:23.933,SEARCHING,3.213,-0.627,0.267,0.00,0.00,-29.14,2.408,1.820,1.355,1.811,1.392,0,0,SEARCHING,0.000,0.404,0.013,-0.013
21:05:24.134,SEARCHING,3.268,-0.657,0.273,0.00,0.00,-29.18,2.193,1.762,1.310,1.763,1.044,0,0,SEARCHING,0.000,0.376,0.090,0.012
21:05:24.334,SEARCHING,3.319,-0.686,0.291,0.00,0.00,-29.01,2.427,1.704,1.272,1.707,1.461,0,0,SEARCHING,0.000,0.352,0.054,0.017
21:05:24.534,SEARCHING,3.367,-0.712,0.298,0.00,0.00,-28.86,2.370,1.669,1.245,1.666,1.142,0,0,SEARCHING,0.000,0.333,0.042,0.021
21:05:24.741,SEARCHING,3.412,-0.737,0.313,0.00,0.00,-28.61,2.300,1.623,1.217,1.628,0.945,0,0,SEARCHING,0.000,0.314,0.152,0.036
21:05:24.943,SEARCHING,3.455,-0.761,0.345,0.00,0.00,-28.22,2.318,1.582,1.177,1.586,1.124,0,0,SEARCHING,0.000,0.298,0.141,0.050
