timestamp,state,x,z,roll_deg,pitch_deg,yaw_deg,left,center,right,top,bottom,cmd_vx,cmd_vz,cmd_roll,cmd_yaw
2026-05-12 19:19:10.945152,SEARCHING,0.000,0.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-12 19:19:12.217231,SEARCHING,0.056,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-12 19:19:12.420911,SEARCHING,0.196,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-12 19:19:12.626793,SEARCHING,0.336,1.000,0.00,0.00,0.00,10.000,10.000,10.000,10.000,10.000,0.700,0.000,0.000,0.000
2026-05-12 19:19:12.848291,SEARCHING,0.476,1.000,0.00,0.00,0.00,2.571,7.890,3.691,4.868,6.356,0.700,-0.029,-0.053,-0.106
2026-05-12 19:19:13.064487,SEARCHING,0.616,1.000,0.00,0.00,-1.06,2.661,7.627,3.691,4.868,5.321,0.700,-0.010,-0.047,-0.094
2026-05-12 19:19:13.267003,SEARCHING,0.756,1.000,0.00,0.00,-2.07,2.724,7.627,3.520,4.868,5.867,0.700,-0.021,-0.037,-0.075
2026-05-12 19:19:13.477977,SEARCHING,0.896,1.000,0.00,0.00,-2.87,2.825,7.151,3.467,4.868,5.867,0.700,-0.021,-0.029,-0.059
2026-05-12 19:19:13.718387,SEARCHING,1.036,1.000,0.00,0.00,-3.36,3.134,6.934,3.365,4.868,4.160,0.700,0.021,-0.010,-0.020
2026-05-12 19:19:13.926195,SEARCHING,1.175,1.000,0.00,0.00,-3.59,3.134,6.934,3.365,4.868,4.160,0.700,0.021,-0.010,-0.020
2026-05-12 19:19:14.173979,SEARCHING,1.315,1.000,0.00,0.00,-3.65,3.415,6.730,3.223,4.868,4.317,0.700,0.016,0.008,0.016
2026-05-12 19:19:14.406526,SEARCHING,1.455,1.000,0.00,0.00,-3.47,3.415,6.730,3.223,4.868,4.317,0.700,0.016,0.008,0.016
2026-05-12 19:19:14.662460,SEARCHING,1.595,1.000,0.00,0.00,-3.29,3.520,6.538,3.134,4.868,3.467,0.700,0.050,0.016,0.031
2026-05-12 19:19:14.862983,SEARCHING,1.734,1.000,0.00,0.00,-2.95,3.520,6.538,3.134,4.868,3.467,0.700,0.050,0.016,0.031
2026-05-12 19:19:15.081886,SEARCHING,1.874,1.000,0.00,0.00,-2.59,3.520,6.730,3.092,4.974,5.321,0.700,-0.008,0.018,0.035
2026-05-12 19:19:15.287993,SEARCHING,2.014,1.000,0.00,0.00,-2.19,3.520,6.730,3.092,4.974,5.321,0.700,-0.008,0.018,0.035
2026-05-12 19:19:15.489174,SEARCHING,2.154,1.000,0.00,0.00,-1.78,3.520,6.730,3.092,4.974,5.321,0.700,-0.008,0.018,0.035
2026-05-12 19:19:15.718580,SEARCHING,2.294,1.000,0.00,0.00,-1.37,3.520,6.730,3.092,4.974,5.321,0.700,-0.008,0.018,0.035
2026-05-12 19:19:15.920802,SEARCHING,2.434,1.000,0.00,0.00,-0.97,3.520,6.730,3.092,4.974,5.321,0.700,-0.008,0.018,0.035
2026-05-12 19:19:16.155627,SEARCHING,2.574,1.000,0.00,0.00,-0.60,3.415,6.730,3.134,4.868,5.321,0.700,-0.010,0.012,0.024
2026-05-12 19:19:16.363643,SEARCHING,2.714,1.000,0.00,0.00,-0.33,3.415,6.730,3.134,4.868,5.321,0.700,-0.010,0.012,0.024
2026-05-12 19:19:16.583541,SEARCHING,2.854,1.000,0.00,0.00,-0.06,3.415,6.730,3.134,4.868,5.321,0.700,-0.010,0.012,0.024
2026-05-12 19:19:16.787599,SEARCHING,2.994,1.000,0.00,0.00,0.21,3.415,6.730,3.134,4.868,5.321,0.700,-0.010,0.012,0.024
2026-05-12 19:19:16.980674,SEARCHING,3.134,1.000,0.00,0.00,0.48,3.365,6.934,3.134,4.868,5.448,0.700,-0.013,0.010,0.020
2026-05-12 19:19:17.224016,SEARCHING,3.274,1.000,0.00,0.00,0.71,3.316,7.151,3.092,4.868,4.868,0.700,0.000,0.010,0.020
2026-05-12 19:19:17.438925,SEARCHING,3.414,1.000,0.00,0.00,0.93,3.316,6.730,3.134,4.868,4.868,0.700,0.000,0.008,0.016
2026-05-12 19:19:17.674025,SEARCHING,3.554,1.000,0.00,0.00,1.12,3.316,6.730,3.134,4.868,4.868,0.700,0.000,0.008,0.016
2026-05-12 19:19:17.860126,SEARCHING,3.694,1.000,0.00,0.00,1.24,3.223,7.151,3.223,4.868,4.974,0.700,-0.003,0.000,0.000
2026-05-12 19:19:18.079682,SEARCHING,3.834,1.000,0.00,0.00,1.25,3.223,7.151,3.223,4.868,4.974,0.700,-0.003,0.000,0.000
